block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.957224,2.75,5.0,1,5.0
5.0,10.0,2.790313,2.844336,5.0,2,5.0
10.0,15.0,2.666789,2.875,5.0,1,5.0
15.0,20.0,2.881218,2.875,5.0,1,5.0
20.0,25.0,3.267339,2.820803,5.0,2,5.0
25.0,30.0,2.470037,2.625,5.0,1,5.0
30.0,35.0,2.764384,2.625,5.0,1,5.0
35.0,40.0,3.277144,2.625,5.0,2,5.0
40.0,45.0,2.752962,2.625,5.0,1,5.0
45.0,50.0,3.385397,2.573039,5.0,2,5.0
50.0,55.0,2.886645,2.5,5.0,1,5.0
55.0,60.0,2.832844,2.5,5.0,1,5.0
60.0,65.0,2.767462,3.243428,5.0,2,5.0
65.0,70.0,2.8189,3.25,5.0,1,5.0
70.0,75.0,2.994753,3.270084,5.0,2,5.0
75.0,80.0,3.374127,3.377248,5.0,2,5.0
80.0,85.0,2.97706,3.5,5.0,1,5.0
85.0,90.0,3.144686,3.5,5.0,2,5.0
90.0,95.0,3.189051,3.5,5.0,1,5.0
95.0,100.0,3.354403,3.5,5.0,1,5.0
100.0,105.0,3.266155,3.5,5.0,2,5.0
105.0,110.0,2.851624,3.5,5.0,1,5.0
110.0,115.0,2.921385,3.534687,5.0,2,5.0
115.0,120.0,2.522868,3.411594,5.0,2,5.0
120.0,125.0,3.345523,3.0,5.0,1,5.0
125.0,130.0,2.992395,3.0,5.0,1,5.0
130.0,135.0,3.361095,3.28605,5.0,2,5.0
135.0,140.0,2.84982,4.0,5.0,1,5.0
140.0,145.0,3.220086,3.857712,5.0,2,5.0
145.0,150.0,3.021903,3.0,5.0,1,5.0
150.0,155.0,3.074254,3.0,5.0,1,5.0
155.0,160.0,3.156097,3.042216,5.0,2,5.0
160.0,165.0,3.331282,3.125,5.0,1,5.0
165.0,170.0,3.349035,3.174191,5.0,2,5.0
170.0,175.0,3.201637,3.5,5.0,1,5.0
175.0,180.0,2.563702,3.5,5.0,1,5.0
180.0,185.0,2.810296,3.018887,5.0,2,5.0
185.0,188.691688,2.829324,3.0,3.691687,1,5.0
