block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,4.349649,4.75,5.0,1,5.0
5.0,10.0,7.5,4.308288,4.585925,5.0,2,5.0
10.0,15.0,12.5,3.845478,2.75,5.0,1,5.0
15.0,20.0,17.5,2.907843,2.645409,5.0,2,5.0
20.0,25.0,22.5,2.724877,2.625,5.0,1,5.0
25.0,30.0,27.5,2.831972,2.753056,5.0,2,5.0
30.0,35.0,32.5,4.196166,4.277884,5.0,2,5.0
35.0,40.0,37.5,4.172841,3.265917,5.0,2,5.0
40.0,45.0,42.5,3.451743,3.375,5.0,1,5.0
45.0,50.0,47.5,4.645429,4.35965,5.0,2,5.0
50.0,55.0,52.5,3.093093,3.307333,5.0,2,5.0
55.0,60.0,57.5,3.008735,3.25,5.0,1,5.0
60.0,65.0,62.5,3.190177,3.398094,5.0,2,5.0
65.0,70.0,67.5,4.236106,4.310325,5.0,2,5.0
70.0,75.0,72.5,2.936893,3.5,5.0,1,5.0
75.0,80.0,77.5,2.943818,3.5,5.0,2,5.0
80.0,85.0,82.5,3.271037,3.5,5.0,1,5.0
85.0,90.0,87.5,3.271037,3.5,5.0,1,5.0
90.0,95.0,92.5,3.183302,3.5,5.0,2,5.0
95.0,100.0,97.5,3.163586,3.5,5.0,1,5.0
100.0,105.0,102.5,3.314756,3.623497,5.0,2,5.0
105.0,110.0,107.5,4.540673,4.625,5.0,1,5.0
110.0,115.0,112.5,4.527479,4.212144,5.0,2,5.0
115.0,120.0,117.5,4.559035,4.125,5.0,2,5.0
120.0,125.0,122.5,3.404652,3.640383,5.0,2,5.0
125.0,130.0,127.5,3.065592,3.5,5.0,1,5.0
130.0,135.0,132.5,3.166959,3.145306,5.0,2,5.0
135.0,140.0,137.5,3.172762,3.125,5.0,1,5.0
140.0,145.0,142.5,4.085661,3.950794,5.0,3,5.0
145.0,150.0,147.5,4.417405,4.125,5.0,1,5.0
150.0,155.0,152.5,3.516296,3.814181,5.0,2,5.0
155.0,160.0,157.5,2.971581,3.196508,5.0,2,5.0
160.0,165.0,162.5,2.9733,3.0,5.0,1,5.0
165.0,170.0,167.5,2.9733,3.0,5.0,1,5.0
170.0,175.0,172.5,3.363041,3.528259,5.0,3,5.0
175.0,180.0,177.5,2.969732,3.0,5.0,1,5.0
180.0,181.861187,180.930594,2.969732,3.0,1.861187,1,5.0
