seconds,mos_pred_concat,mos_target_concat_durw
6.89,2.315196,3.625
16.712062,2.68667,4.359654
21.170312,2.688993,4.415533
25.976812,2.911628,4.384904
34.603,3.008991,4.382435
43.438,2.935078,4.075833
48.198062,3.007937,4.105379
62.878062,2.938368,3.964042
76.848062,2.909389,3.766068
90.003062,2.876776,3.562747
98.397063,2.884448,3.642702
111.662063,2.893101,3.581201
116.482063,2.903541,3.583014
126.167063,2.890482,3.547855
137.577063,2.897678,3.523152
142.383563,2.928494,3.547689
152.253563,2.938458,3.5527
163.068563,2.943851,3.540915
165.425375,2.942195,3.542113
173.146,2.948741,3.579252
177.511,2.949506,3.561934
181.96925,2.917807,3.587979
190.432938,2.918157,3.617402
