seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.444542,4.875
11.775125,4.526601,4.352056
18.376688,4.549885,4.135776
23.34125,4.575553,4.160071
29.664188,4.5684,4.232527
36.567625,4.59811,4.283022
41.311625,4.59049,4.27923
46.427125,4.377405,4.317328
52.71525,4.271982,4.324207
59.36325,4.299089,4.371891
61.286,4.31163,4.387675
71.138375,4.309572,4.368608
77.739938,4.330177,4.316077
82.7045,4.341146,4.31211
89.027438,4.349649,4.325455
95.930875,4.355523,4.338015
100.674875,4.355111,4.333868
105.790375,4.333985,4.347946
112.0785,4.296658,4.349463
118.7265,4.309325,4.371891
120.64925,4.313897,4.379909
130.501625,4.316208,4.370101
137.103187,4.324992,4.340243
142.06775,4.331318,4.33709
148.390687,4.331849,4.344031
155.294125,4.336027,4.350965
160.038125,4.334599,4.347972
165.153625,4.324755,4.356553
171.44175,4.305058,4.357229
178.08975,4.313776,4.371891
180.0125,4.315424,4.377265
