block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.465127,2.125,5.0,1,5.0
5.0,10.0,7.5,2.384705,2.125,5.0,1,5.0
10.0,15.0,12.5,2.634666,2.445795,5.0,2,5.0
15.0,20.0,17.5,3.623968,4.012922,5.0,2,5.0
20.0,25.0,22.5,3.480342,3.0,5.0,1,5.0
25.0,30.0,27.5,2.912465,3.0,5.0,1,5.0
30.0,35.0,32.5,3.720834,3.883411,5.0,2,5.0
35.0,40.0,37.5,3.892261,3.402523,5.0,2,5.0
40.0,45.0,42.5,3.826101,3.276706,5.0,2,5.0
45.0,50.0,47.5,4.0017,4.5,5.0,1,5.0
50.0,55.0,52.5,3.949643,3.566737,5.0,2,5.0
55.0,60.0,57.5,3.180379,3.0,5.0,1,5.0
60.0,65.0,62.5,3.362535,3.0,5.0,1,5.0
65.0,70.0,67.5,2.991847,3.0,5.0,1,5.0
70.0,75.0,72.5,3.507218,3.997758,5.0,2,5.0
75.0,80.0,77.5,4.138343,4.875,5.0,1,5.0
80.0,85.0,82.5,3.86054,3.526653,5.0,2,5.0
85.0,90.0,87.5,3.536419,3.125711,5.0,2,5.0
90.0,95.0,92.5,3.323575,3.707025,5.0,2,5.0
95.0,100.0,97.5,3.404065,2.625,5.0,1,5.0
100.0,105.0,102.5,3.124254,2.625,5.0,1,5.0
105.0,110.0,107.5,3.21639,2.855431,5.0,2,5.0
110.0,115.0,112.5,4.286418,4.375,5.0,1,5.0
115.0,120.0,117.5,3.708537,4.070172,5.0,2,5.0
120.0,125.0,122.5,2.740061,3.625,5.0,1,5.0
125.0,130.0,127.5,2.796017,3.625,5.0,1,5.0
130.0,135.0,132.5,3.163181,3.625,5.0,1,5.0
135.0,140.0,137.5,3.05614,3.510602,5.0,3,5.0
140.0,145.0,142.5,3.111275,3.0,5.0,1,5.0
145.0,150.0,147.5,3.148048,3.0,5.0,1,5.0
150.0,155.0,152.5,4.189716,4.247125,5.0,2,5.0
155.0,160.0,157.5,2.411525,3.603891,5.0,2,5.0
160.0,165.0,162.5,3.573197,2.25,5.0,1,5.0
165.0,170.0,167.5,2.995607,2.25,5.0,1,5.0
170.0,175.0,172.5,3.584327,3.4157,5.0,2,5.0
175.0,180.0,177.5,4.045418,4.25,5.0,1,5.0
180.0,180.549438,180.274719,4.030014,4.25,0.549438,1,5.0
