seconds,mos_pred_concat,mos_target_concat_durw
4.45825,4.098389,4.625
12.961062,3.395568,3.558955
17.767562,3.564606,3.745898
31.30125,3.437113,3.639579
39.764937,3.539726,3.769503
50.786,3.430002,3.711018
58.506625,3.508765,3.798638
64.733187,3.518107,3.697772
67.09,3.491972,3.695215
80.90775,3.332705,3.51244
89.533937,3.360784,3.595543
103.68675,3.289705,3.548378
108.446812,3.292571,3.584661
113.127062,3.272685,3.58633
122.949125,3.334482,3.689278
138.226125,3.300384,3.613098
146.620125,3.331713,3.663873
152.333562,3.299576,3.653039
156.791812,3.307487,3.680676
167.636562,3.279183,3.668987
172.443062,3.299607,3.685182
181.59075,3.272548,3.675853
