block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.227134,4.25,1.0,1,1.0
1.0,2.0,4.350044,4.25,1.0,1,1.0
2.0,3.0,4.129687,4.25,1.0,1,1.0
3.0,4.0,3.607533,4.25,1.0,1,1.0
4.0,5.0,4.067252,4.25,1.0,1,1.0
5.0,6.0,2.61228,4.25,1.0,1,1.0
6.0,7.0,4.273484,4.25,1.0,1,1.0
7.0,8.0,4.250223,4.25,1.0,2,1.0
8.0,9.0,4.195693,4.25,1.0,1,1.0
9.0,10.0,4.045349,4.25,1.0,1,1.0
10.0,11.0,4.252551,4.25,1.0,1,1.0
11.0,12.0,4.175906,4.25,1.0,2,1.0
12.0,13.0,4.18764,4.25,1.0,1,1.0
13.0,14.0,4.323274,4.25,1.0,1,1.0
14.0,15.0,3.980896,4.25,1.0,1,1.0
15.0,16.0,4.302996,4.25,1.0,1,1.0
16.0,17.0,4.282614,4.25,1.0,1,1.0
17.0,18.0,4.221087,4.25,1.0,1,1.0
18.0,19.0,4.258511,4.25,1.0,2,1.0
19.0,20.0,4.272427,4.25,1.0,1,1.0
20.0,21.0,4.222239,4.25,1.0,1,1.0
21.0,22.0,4.078398,4.25,1.0,1,1.0
22.0,23.0,4.066338,4.25,1.0,1,1.0
23.0,24.0,4.257406,4.25,1.0,1,1.0
24.0,25.0,4.444509,4.25,1.0,1,1.0
25.0,26.0,4.15246,4.25,1.0,1,1.0
26.0,27.0,3.975295,4.316156,1.0,2,1.0
27.0,28.0,3.729806,4.375,1.0,1,1.0
28.0,29.0,3.704494,4.375,1.0,1,1.0
29.0,30.0,4.275039,4.375,1.0,1,1.0
30.0,31.0,4.093664,4.375,1.0,1,1.0
31.0,32.0,4.324054,4.375,1.0,1,1.0
32.0,33.0,4.220924,4.375,1.0,1,1.0
33.0,34.0,4.168368,4.34668,1.0,2,1.0
34.0,35.0,4.187544,4.25,1.0,1,1.0
35.0,36.0,2.842823,4.25,1.0,1,1.0
36.0,37.0,4.30674,4.25,1.0,1,1.0
37.0,38.0,3.567256,4.25,1.0,1,1.0
