elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,3.217557,3.125
12.9555,3.433467,3.384721
21.458312,3.179888,3.232276
28.106312,3.506602,3.591264
41.64,3.407455,3.561602
47.928125,3.544873,3.668319
58.949188,3.425532,3.63685
64.064688,3.516963,3.715753
70.29125,3.541009,3.630204
75.03525,3.610523,3.66939
88.853,3.512982,3.506974
95.756438,3.595538,3.578565
109.90925,3.493455,3.536256
116.232187,3.551362,3.588683
120.912437,3.519805,3.590089
125.877,3.571187,3.616116
141.154,3.50356,3.549434
147.755562,3.548047,3.558395
153.469,3.538813,3.551568
163.321375,3.598578,3.593701
174.166125,3.552427,3.587866
176.088875,3.564656,3.601921
185.236562,3.53445,3.596887
