elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.966946,3.5
23.392875,2.692633,2.662688
34.237625,2.798509,2.927906
47.46775,2.834002,2.948
53.181188,2.951835,2.993874
59.93625,3.011719,2.966389
75.21325,2.98511,2.973216
95.663438,3.006986,2.978941
100.343688,3.006993,3.009075
106.51375,3.005484,2.979586
120.666562,2.985224,3.011302
136.916687,2.938029,2.965453
150.734437,2.916607,2.934244
169.494625,2.887815,3.010699
175.721187,2.919096,3.001461
187.101375,2.916286,3.001373
