seconds,mos_pred_concat,mos_target_concat_durw
9.29,4.073485,3.545455
14.49,4.04598,3.211682
17.08,4.04934,3.345007
20.27,4.06944,3.247791
27.37,4.109396,3.303239
38.83,4.010725,3.09569
43.58,3.945348,3.075352
46.88,3.88778,3.063648
52.34,3.8973,3.025713
59.22,3.835111,2.935593
68.87,3.819151,2.897912
77.96,3.838691,3.026413
83.5,3.87049,3.108701
90.29,3.852341,3.164985
93.14,3.860221,3.197336
96.69,3.830108,3.1796
100.12,3.825479,3.162028
106.62,3.816416,3.118897
117.24,3.787868,3.077932
118.79,3.780325,3.088876
123.18,3.746538,3.105508
129.56,3.739341,3.13109
131.89,3.744596,3.144477
134.28,3.730675,3.151794
144.19,3.712725,3.111906
153.77,3.694995,3.122734
161.48,3.755219,3.121649
164.96,3.720613,3.138672
171.61,3.648004,3.152673
176.01,3.642045,3.176633
182.94,3.637304,3.185726
