block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.025489,3.5,5.0,1,5.0
5.0,10.0,2.98182,3.5,5.0,1,5.0
10.0,15.0,2.770257,3.508,5.0,2,5.0
15.0,20.0,2.252007,3.625,5.0,1,5.0
20.0,25.0,2.629521,2.7675,5.0,2,5.0
25.0,30.0,2.86683,2.375,5.0,1,5.0
30.0,35.0,2.809345,2.43,5.0,2,5.0
35.0,40.0,3.411486,3.375,5.0,1,5.0
40.0,45.0,3.046895,3.375,5.0,1,5.0
45.0,50.0,2.973795,3.152,5.0,2,5.0
50.0,55.0,3.317229,3.125,5.0,1,5.0
55.0,60.0,3.068338,3.483125,5.0,2,5.0
60.0,65.0,3.064325,3.5,5.0,1,5.0
65.0,70.0,3.132446,3.39575,5.0,2,5.0
70.0,75.0,2.914324,3.375,5.0,1,5.0
75.0,80.0,2.963714,3.375,5.0,1,5.0
80.0,85.0,3.353771,3.084,5.0,2,5.0
85.0,90.0,2.984157,2.875,5.0,1,5.0
90.0,95.0,2.910116,2.875,5.0,1,5.0
95.0,100.0,2.343448,3.265625,5.0,2,5.0
100.0,105.0,2.24689,3.5,5.0,1,5.0
105.0,110.0,3.353866,3.569375,5.0,2,5.0
110.0,115.0,2.798751,3.625,5.0,1,5.0
115.0,120.0,3.15387,3.3345,5.0,2,5.0
120.0,125.0,2.763236,3.125,5.0,1,5.0
125.0,130.0,2.980856,3.125,5.0,1,5.0
130.0,135.0,3.112281,2.893,5.0,2,5.0
135.0,140.0,2.917719,2.935375,5.0,2,5.0
140.0,145.0,2.71793,3.25,5.0,1,5.0
145.0,150.0,3.215316,3.25,5.0,1,5.0
150.0,155.0,3.075476,3.579625,5.0,2,5.0
155.0,160.0,3.128718,2.93875,5.0,3,5.0
160.0,165.0,2.914432,2.875,5.0,1,5.0
165.0,170.0,3.042538,2.875,5.0,1,5.0
170.0,175.0,3.21566,2.999,5.0,2,5.0
175.0,180.0,2.946492,3.375,5.0,1,5.0
180.0,185.0,2.95061,3.375,5.0,1,5.0
185.0,185.935,3.029356,3.375,0.935,1,5.0
