seconds,mos_pred_concat,mos_target_concat_durw
14.245188,2.516481,2.125
19.051687,2.993079,2.661111
32.281813,2.867107,2.799998
36.740063,3.0204,3.021455
43.495125,2.99768,2.979296
51.889125,3.243719,3.225297
72.339313,3.037188,3.161606
82.161375,3.162955,3.366435
88.331438,3.119105,3.305914
93.0915,3.163686,3.36058
109.341625,3.050807,3.251259
117.967813,3.136761,3.333431
136.728,3.05064,3.373437
139.084812,3.061515,3.377699
150.465,3.013728,3.349133
158.185625,3.086341,3.399202
172.08575,3.006684,3.306376
180.549438,3.061567,3.350611
