elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
14.245188,2.516481,2.125
19.051687,2.960983,2.661111
32.281813,2.946585,2.799998
36.740063,3.131556,3.021455
43.495125,3.186164,2.979296
51.889125,3.380518,3.225297
72.339313,3.297666,3.161606
82.161375,3.422265,3.366435
88.331438,3.391438,3.305914
93.0915,3.431206,3.36058
109.341625,3.305828,3.251259
117.967813,3.388101,3.333431
136.728,3.287716,3.373437
139.084812,3.299745,3.377699
150.465,3.267461,3.349133
158.185625,3.316821,3.399202
172.08575,3.270616,3.306376
180.549438,3.307721,3.350611
