elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.79,3.632331,3.857143
18.25,3.527321,3.067726
28.16,3.552549,2.89307
31.01,3.627243,3.015227
33.6,3.646371,3.098144
43.18,3.641829,3.139759
50.89,3.591108,3.133735
56.09,3.628726,3.08568
61.63,3.707683,3.19184
66.02,3.745542,3.216026
76.64,3.756285,3.139901
80.07,3.759351,3.119629
83.26,3.771825,3.104596
89.91,3.811375,3.133841
95.37,3.789464,3.109004
98.67,3.781337,3.102318
100.22,3.785392,3.114912
104.62,3.79334,3.156809
113.71,3.79173,3.224214
117.19,3.806219,3.24513
124.07,3.794503,3.189948
131.17,3.827769,3.204649
134.72,3.833372,3.191727
141.1,3.84913,3.211318
150.39,3.827757,3.231958
155.14,3.841237,3.222073
162.07,3.825991,3.230394
168.57,3.824349,3.200477
170.9,3.82934,3.209863
173.29,3.836317,3.214631
182.94,3.802609,3.185726
