seconds,mos_pred_concat,mos_target_concat_durw
3.34,3.730518,3.090909
6.09,3.697461,2.926705
8.44,3.665966,3.174925
11.68,3.500703,3.172634
14.03,3.405919,3.199551
16.42,3.35,3.206894
18.37,3.349724,3.260754
20.77,3.361744,3.238877
24.42,3.38889,3.382534
26.41,3.314289,3.284156
29.75,3.268931,3.26161
33.05,3.291135,3.221224
36.74,3.257978,3.299441
40.03,3.27035,3.239607
42.92,3.286388,3.290808
45.72,3.260512,3.291842
49.17,3.236136,3.250315
53.26,3.221166,3.260629
55.61,3.242378,3.286239
59.21,3.236369,3.313054
62.21,3.252556,3.297957
65.33,3.202312,3.242793
69.62,3.222831,3.264804
72.32,3.237353,3.244736
75.81,3.25359,3.238584
79.61,3.260511,3.257571
82.71,3.234544,3.264575
84.75,3.217125,3.249454
88.73,3.21991,3.243871
94.78,3.226296,3.251516
98.37,3.208188,3.227739
100.91,3.212928,3.202429
104.86,3.21555,3.21219
107.79,3.202548,3.204157
111.99,3.170167,3.183999
115.58,3.176264,3.201579
119.07,3.192894,3.219652
122.36,3.189307,3.228412
128.26,3.170054,3.225572
131.64,3.168648,3.213361
137.74,3.17252,3.224352
139.59,3.171002,3.229535
141.53,3.168509,3.225018
143.62,3.157573,3.236295
146.21,3.164104,3.23533
149.05,3.16338,3.214514
150.84,3.145264,3.213155
152.53,3.120811,3.212498
158.43,3.114619,3.223205
163.17,3.116642,3.216721
165.01,3.118065,3.21765
167.31,3.10961,3.218323
170.45,3.105679,3.227699
174.7,3.109667,3.240405
181.25,3.088706,3.248144
