block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.522296,4.25,5.0,1,5.0
5.0,10.0,3.284276,4.25,5.0,2,5.0
10.0,15.0,4.099855,4.348392,5.0,2,5.0
15.0,20.0,3.583203,3.780394,5.0,2,5.0
20.0,25.0,4.024421,4.281903,5.0,2,5.0
25.0,30.0,3.913907,4.470889,5.0,2,5.0
30.0,35.0,3.258074,4.25,5.0,1,5.0
35.0,40.0,3.972133,3.133747,5.0,2,5.0
40.0,45.0,3.506769,3.757688,5.0,2,5.0
45.0,50.0,3.717555,4.433817,5.0,2,5.0
50.0,55.0,3.956298,4.359922,5.0,2,5.0
55.0,60.0,3.564882,4.293239,5.0,2,5.0
60.0,65.0,3.589662,4.375,5.0,1,5.0
65.0,70.0,4.32399,4.375,5.0,2,5.0
70.0,75.0,3.546936,4.253397,5.0,2,5.0
75.0,80.0,3.83566,4.32815,5.0,2,5.0
80.0,85.0,4.172796,4.397869,5.0,2,5.0
85.0,90.0,3.706918,4.170847,5.0,2,5.0
90.0,95.0,3.903987,4.309972,5.0,2,5.0
95.0,100.0,3.252311,4.375,5.0,1,5.0
100.0,105.0,3.300887,4.309128,5.0,2,5.0
105.0,110.0,3.356257,4.264691,5.0,2,5.0
110.0,115.0,3.444608,4.375,5.0,1,5.0
115.0,120.0,3.04802,3.635889,5.0,2,5.0
120.0,125.0,3.784933,3.999897,5.0,3,5.0
125.0,130.0,4.434137,4.255863,5.0,3,5.0
130.0,135.0,4.541982,4.181231,5.0,2,5.0
135.0,140.0,4.244548,4.378375,5.0,2,5.0
140.0,145.0,3.76349,4.75,5.0,1,5.0
145.0,150.0,3.722569,4.68907,5.0,2,5.0
150.0,155.0,3.679538,4.625,5.0,1,5.0
155.0,160.0,4.603936,4.505202,5.0,3,5.0
160.0,165.0,3.133024,4.25,5.0,1,5.0
165.0,170.0,3.704742,4.196138,5.0,2,5.0
170.0,175.0,4.459824,4.125,5.0,1,5.0
175.0,180.0,3.820802,4.125,5.0,2,5.0
180.0,185.0,3.490453,4.125,5.0,1,5.0
185.0,185.75975,3.490453,4.125,0.75975,1,5.0
