seconds,mos_pred_concat,mos_target_concat_durw
3.2,4.437305,3.444444
7.4,4.020089,3.003003
9.7,4.00656,3.097136
13.29,3.989541,3.273493
15.23,3.989679,3.180755
18.72,4.047291,3.299592
23.22,3.975898,3.071958
26.51,3.92801,3.130721
30.05,3.929168,3.056419
35.95,3.814682,3.074513
37.44,3.836078,3.055629
40.82,3.809916,3.030322
46.55,3.785264,3.075827
52.65,3.789699,3.120515
60.34,3.835092,3.139914
62.19,3.81467,3.154058
66.97,3.828501,3.148552
68.91,3.810513,3.141555
77.1,3.84153,3.055701
79.19,3.824316,3.080623
81.99,3.821688,3.065451
84.58,3.827008,3.069015
87.01,3.829994,3.055451
89.85,3.82576,3.026605
92.49,3.809919,2.993734
94.28,3.795622,2.995752
95.72,3.783629,3.007099
97.41,3.74067,3.009645
103.91,3.749756,2.977764
109.81,3.732463,3.005824
119.53,3.718354,2.960994
124.27,3.722405,2.962482
130.07,3.719754,2.979019
131.91,3.713612,2.983496
137.41,3.704129,2.964144
139.71,3.691406,2.969124
146.15,3.696287,2.933764
149.29,3.688825,2.950454
158.53,3.687619,2.953342
162.78,3.687888,2.974142
167.93,3.685445,2.974935
174.48,3.656901,2.992939
181.72,3.659842,2.9733
