seconds,mos_pred_concat,mos_target_concat_durw
3.54,4.091488,2.5
6.32,4.005191,2.983861
7.81,4.041323,2.910627
10.96,3.997076,3.1375
16.69,3.949643,3.227621
20.34,3.945275,3.246591
28.03,3.988753,3.253762
30.88,3.976668,3.343144
35.66,3.994079,3.307458
37.21,3.996321,3.332835
45.4,4.026102,3.152529
52.5,4.059525,3.194319
55.3,4.038282,3.166068
64.59,4.047699,3.220635
67.02,4.061976,3.197528
71.42,4.058658,3.253811
74.06,4.050351,3.204661
79.6,4.058367,3.278575
81.04,4.052415,3.286951
83.63,4.054134,3.31185
90.13,4.058116,3.253301
92.52,4.060326,3.261109
102.24,4.052808,3.184428
109.03,4.048501,3.226323
114.83,4.047393,3.231728
121.21,4.058816,3.252428
126.71,4.032645,3.219768
131.1,4.02885,3.231012
137.54,4.02928,3.181176
139.87,4.032166,3.192966
149.11,4.042589,3.181008
155.76,4.054507,3.194627
160.91,4.048748,3.188398
164.39,4.051575,3.204067
171.63,4.05074,3.174367
180.72,4.055782,3.215895
