elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
18.325187,2.766104,2.875
22.969187,3.093395,3.203549
36.869312,2.817193,2.844051
38.378625,2.866138,2.919006
49.758812,2.819577,2.93753
56.179125,3.027743,3.130379
74.939312,2.955848,3.254201
79.467187,3.052719,3.303818
95.717312,2.982256,3.188573
100.895375,3.063047,3.249462
107.065437,3.054691,3.206271
111.999687,3.112292,3.257761
132.449875,3.115592,3.217963
141.308312,3.199459,3.274824
148.063375,3.201228,3.25088
157.653188,3.263962,3.342069
170.883312,3.223109,3.315585
172.613187,3.234172,3.326203
186.858375,3.177605,3.234629
191.653312,3.198676,3.235013
