elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.2,3.826378,2.666667
16.6,3.984403,2.62836
20.19,3.912329,2.827799
28.32,3.947822,3.078187
31.81,3.97799,3.159375
37.22,3.960102,3.267026
40.51,3.973972,3.289639
43.58,3.99398,3.320468
49.48,3.891233,3.302129
54.93,3.900261,3.313493
58.31,3.899997,3.280829
60.91,3.910843,3.318642
67.01,3.907034,3.33165
73.03,3.920593,3.285289
74.88,3.922002,3.293444
79.86,3.919986,3.256438
81.8,3.917162,3.247984
84.12,3.920812,3.230803
86.21,3.909062,3.24945
90.08,3.92936,3.238733
92.67,3.934948,3.237143
94.55,3.932983,3.240949
97.39,3.920335,3.208928
103.91,3.898079,3.224339
105.7,3.889267,3.222234
107.81,3.886383,3.232563
109.5,3.87568,3.231348
115.51,3.908909,3.224514
121.41,3.910608,3.237901
124.96,3.916062,3.233328
129.7,3.91133,3.224801
136.27,3.931149,3.244096
138.11,3.930957,3.24484
140.25,3.935777,3.249427
142.55,3.932569,3.249705
147.91,3.943083,3.262957
151.05,3.940009,3.272609
158.58,3.935907,3.255348
162.83,3.94089,3.268259
168.75,3.950269,3.268416
175.3,3.932199,3.27537
181.91,3.92207,3.292617
