seconds,mos_pred_concat,mos_target_concat_durw
6.226562,3.858927,2.75
23.916062,3.098664,2.842456
37.733812,3.061713,2.762826
47.921563,3.06855,2.733525
60.043813,3.008294,2.686379
74.196625,2.942245,2.793888
79.910062,2.948934,2.835437
89.05775,2.907518,2.903698
102.591437,2.920096,2.982361
113.6125,2.923925,3.032575
118.29275,2.917513,3.056014
133.56975,2.902039,3.049608
144.288563,2.908144,3.12021
158.311375,2.92915,3.109562
169.344125,2.930676,3.110568
180.188875,2.923355,3.134006
188.691688,2.923681,3.127967
