elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.24,4.224471,2.5
13.79,3.922156,2.953392
18.94,4.022464,2.966065
23.19,3.914464,3.109736
32.43,3.92669,3.07847
35.57,3.888033,3.135744
42.01,3.923421,2.987187
44.31,3.908421,3.001694
49.81,3.852649,2.946297
51.65,3.848205,2.958898
57.45,3.885445,2.9967
62.19,3.888926,2.996951
71.91,3.901311,2.923635
77.81,3.906145,2.967338
84.31,3.896006,2.931308
86.0,3.882876,2.935681
87.44,3.887283,2.949092
89.23,3.878899,2.952119
91.87,3.886109,2.921167
94.71,3.868628,2.897828
97.14,3.883087,2.889961
99.73,3.884866,2.897541
102.53,3.89167,2.890408
104.62,3.890654,2.912574
112.81,3.925427,2.870522
114.75,3.921658,2.87102
119.53,3.9343,2.879254
121.38,3.935368,2.890474
129.07,3.950388,2.913248
135.17,3.938052,2.937992
140.9,3.926849,2.95678
144.28,3.930469,2.951936
145.77,3.931821,2.948339
151.67,3.901015,2.956832
155.21,3.905496,2.946412
158.5,3.903719,2.958847
163.0,3.894121,2.935827
166.49,3.895045,2.954323
168.43,3.895571,2.949613
172.02,3.890899,2.966317
174.32,3.889298,2.972039
178.52,3.888416,2.964855
181.72,3.897611,2.9733
