block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.337015,4.652087,5.0,2,5.0
5.0,10.0,4.082678,4.875,5.0,1,5.0
10.0,15.0,4.332006,4.785039,5.0,2,5.0
15.0,20.0,4.327502,4.135852,5.0,2,5.0
20.0,25.0,4.382422,4.069547,5.0,2,5.0
25.0,30.0,4.424286,4.343747,5.0,2,5.0
30.0,35.0,4.428013,4.387369,5.0,2,5.0
35.0,40.0,4.165278,4.875,5.0,1,5.0
40.0,45.0,4.377532,4.875,5.0,2,5.0
45.0,50.0,3.956546,4.875,5.0,1,5.0
50.0,55.0,4.285995,4.755109,5.0,2,5.0
55.0,60.0,3.944584,4.093413,5.0,2,5.0
60.0,65.0,4.425597,4.375,5.0,1,5.0
65.0,70.0,4.451858,4.375,5.0,2,5.0
70.0,75.0,4.024823,4.375,5.0,2,5.0
75.0,80.0,4.275254,4.375,5.0,1,5.0
80.0,85.0,4.2943,4.273617,5.0,2,5.0
85.0,90.0,4.284235,4.568661,5.0,2,5.0
90.0,95.0,4.320977,4.600077,5.0,3,5.0
95.0,100.0,3.927058,4.25,5.0,1,5.0
100.0,105.0,3.922318,4.25,5.0,2,5.0
105.0,110.0,4.103982,4.25,5.0,1,5.0
110.0,115.0,3.905175,3.981602,5.0,3,5.0
115.0,120.0,4.360914,4.407202,5.0,2,5.0
120.0,125.0,4.21868,4.5,5.0,1,5.0
125.0,130.0,4.301474,4.427648,5.0,2,5.0
130.0,135.0,4.420436,4.29665,5.0,2,5.0
135.0,140.0,4.271151,4.25,5.0,2,5.0
140.0,145.0,4.00205,4.25,5.0,1,5.0
145.0,150.0,4.393142,4.371595,5.0,2,5.0
150.0,155.0,4.001253,4.42858,5.0,2,5.0
155.0,160.0,3.963353,4.5,5.0,1,5.0
160.0,165.0,4.213412,4.40627,5.0,2,5.0
165.0,170.0,4.417742,4.375,5.0,2,5.0
170.0,175.0,3.829112,4.384073,5.0,2,5.0
175.0,180.0,4.446722,4.5,5.0,1,5.0
180.0,183.031062,4.442405,4.5,3.031063,1,5.0
