block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,2.817599,3.5,5.0,1,5.0
5.0,10.0,7.5,3.124692,3.627847,5.0,2,5.0
10.0,15.0,12.5,3.916812,4.093128,5.0,2,5.0
15.0,20.0,17.5,2.852641,3.5,5.0,1,5.0
20.0,25.0,22.5,2.730629,3.545239,5.0,2,5.0
25.0,30.0,27.5,3.589363,4.439297,5.0,2,5.0
30.0,35.0,32.5,3.092248,3.381609,5.0,2,5.0
35.0,40.0,37.5,4.462124,4.5,5.0,1,5.0
40.0,45.0,42.5,3.139823,4.009387,5.0,2,5.0
45.0,50.0,47.5,3.170022,3.0,5.0,1,5.0
50.0,55.0,52.5,3.143137,3.0,5.0,1,5.0
55.0,60.0,57.5,3.105263,3.509391,5.0,2,5.0
60.0,65.0,62.5,4.018612,4.875,5.0,1,5.0
65.0,70.0,67.5,3.426205,4.490922,5.0,2,5.0
70.0,75.0,72.5,3.320359,3.903409,5.0,2,5.0
75.0,80.0,77.5,2.93812,3.9034,5.0,2,5.0
80.0,85.0,82.5,3.153891,3.25,5.0,1,5.0
85.0,90.0,87.5,3.208571,3.25,5.0,1,5.0
90.0,95.0,92.5,3.722766,3.912217,5.0,2,5.0
95.0,100.0,97.5,3.975921,4.375,5.0,1,5.0
100.0,105.0,102.5,2.924727,2.86405,5.0,2,5.0
105.0,110.0,107.5,2.394292,2.625,5.0,1,5.0
110.0,115.0,112.5,2.836613,2.72485,5.0,2,5.0
115.0,120.0,117.5,3.638817,3.075073,5.0,2,5.0
120.0,125.0,122.5,3.813786,3.372659,5.0,2,5.0
125.0,130.0,127.5,4.145269,4.375,5.0,1,5.0
130.0,135.0,132.5,2.852793,3.640831,5.0,2,5.0
135.0,140.0,137.5,3.029743,3.5,5.0,1,5.0
140.0,145.0,142.5,3.01684,3.976128,5.0,2,5.0
145.0,150.0,147.5,3.754267,4.25,5.0,1,5.0
150.0,155.0,152.5,2.991319,3.543425,5.0,2,5.0
155.0,160.0,157.5,2.664039,3.5,5.0,1,5.0
160.0,165.0,162.5,3.18046,3.676522,5.0,2,5.0
165.0,170.0,167.5,3.67106,3.907422,5.0,2,5.0
170.0,175.0,172.5,2.431744,3.0,5.0,1,5.0
175.0,180.0,177.5,2.938183,3.931938,5.0,2,5.0
180.0,181.59075,180.795375,4.345859,4.625,1.59075,1,5.0
