block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.966946,3.5,5.0,1,5.0
5.0,10.0,2.949059,3.5,5.0,2,5.0
10.0,15.0,2.862017,3.5,5.0,1,5.0
15.0,20.0,2.863456,3.499811,5.0,2,5.0
20.0,25.0,3.813548,3.375,5.0,1,5.0
25.0,30.0,2.930566,3.052941,5.0,2,5.0
30.0,35.0,2.78542,3.0,5.0,1,5.0
35.0,40.0,2.78542,3.0,5.0,1,5.0
40.0,45.0,2.800825,3.502141,5.0,2,5.0
45.0,50.0,2.590358,3.299734,5.0,2,5.0
50.0,55.0,2.5576,3.25,5.0,1,5.0
55.0,60.0,2.553921,3.226992,5.0,2,5.0
60.0,65.0,2.457657,2.625,5.0,1,5.0
65.0,70.0,2.457657,2.625,5.0,1,5.0
70.0,75.0,2.816438,2.659158,5.0,2,5.0
75.0,80.0,3.749705,2.770962,5.0,2,5.0
80.0,85.0,3.022659,3.5,5.0,1,5.0
85.0,90.0,3.022659,3.5,5.0,1,5.0
90.0,95.0,2.979916,3.5,5.0,2,5.0
95.0,100.0,2.97077,3.5,5.0,1,5.0
100.0,105.0,2.927903,3.4415,5.0,2,5.0
105.0,110.0,2.604384,3.0,5.0,1,5.0
110.0,115.0,2.788218,3.052055,5.0,2,5.0
115.0,120.0,3.045829,3.125,5.0,1,5.0
120.0,125.0,2.936598,3.072528,5.0,2,5.0
125.0,130.0,2.525405,2.875,5.0,1,5.0
130.0,135.0,2.525405,2.875,5.0,1,5.0
135.0,140.0,2.525405,2.875,5.0,1,5.0
140.0,145.0,2.542001,2.623005,5.0,2,5.0
145.0,150.0,2.550101,2.5,5.0,1,5.0
150.0,155.0,2.570144,2.871306,5.0,2,5.0
155.0,160.0,2.631071,4.0,5.0,1,5.0
160.0,165.0,2.680992,3.896225,5.0,2,5.0
165.0,170.0,3.11212,3.0,5.0,1,5.0
170.0,175.0,3.11212,3.0,5.0,1,5.0
175.0,180.0,3.036046,2.887795,5.0,2,5.0
180.0,185.0,2.857872,2.625,5.0,1,5.0
185.0,188.691688,2.857872,2.625,3.691687,1,5.0
