block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.502764,4.625,1.0,1,1.0
1.0,2.0,4.53671,4.625,1.0,1,1.0
2.0,3.0,4.486961,4.625,1.0,1,1.0
3.0,4.0,4.456748,4.625,1.0,1,1.0
4.0,5.0,4.091308,4.760438,1.0,2,1.0
5.0,6.0,3.386581,4.875,1.0,1,1.0
6.0,7.0,4.385972,4.875,1.0,1,1.0
7.0,8.0,4.402984,4.875,1.0,1,1.0
8.0,9.0,4.239551,4.875,1.0,1,1.0
9.0,10.0,4.164203,4.875,1.0,1,1.0
10.0,11.0,3.675908,4.875,1.0,1,1.0
11.0,12.0,4.318404,4.875,1.0,1,1.0
12.0,13.0,4.285942,4.875,1.0,1,1.0
13.0,14.0,3.592504,4.875,1.0,1,1.0
14.0,15.0,4.255115,4.425195,1.0,2,1.0
15.0,16.0,4.327512,4.25,1.0,1,1.0
16.0,17.0,4.483983,4.25,1.0,1,1.0
17.0,18.0,4.322655,4.25,1.0,1,1.0
18.0,19.0,4.341261,4.25,1.0,1,1.0
19.0,20.0,3.708617,3.679258,1.0,2,1.0
20.0,21.0,4.406844,3.625,1.0,1,1.0
21.0,22.0,4.146616,3.972734,1.0,2,1.0
22.0,23.0,4.315052,4.25,1.0,1,1.0
23.0,24.0,4.429562,4.25,1.0,1,1.0
24.0,25.0,4.32565,4.25,1.0,1,1.0
25.0,26.0,4.495203,4.25,1.0,1,1.0
26.0,27.0,4.298102,4.343734,1.0,2,1.0
27.0,28.0,4.02348,4.375,1.0,1,1.0
28.0,29.0,4.765489,4.375,1.0,1,1.0
29.0,30.0,4.474758,4.375,1.0,1,1.0
30.0,31.0,4.45014,4.375,1.0,1,1.0
31.0,32.0,4.31958,4.375,1.0,1,1.0
32.0,33.0,4.403051,4.375,1.0,1,1.0
33.0,34.0,3.932592,4.375,1.0,1,1.0
34.0,35.0,3.878853,4.436844,1.0,2,1.0
35.0,36.0,4.641693,4.875,1.0,1,1.0
36.0,37.0,3.799599,4.875,1.0,1,1.0
37.0,38.0,4.515143,4.875,1.0,1,1.0
38.0,39.0,4.195496,4.875,1.0,1,1.0
39.0,40.0,4.280081,4.875,1.0,1,1.0
40.0,41.0,4.15261,4.875,1.0,1,1.0
41.0,42.0,4.089759,4.875,1.0,1,1.0
42.0,43.0,4.512576,4.875,1.0,1,1.0
43.0,44.0,4.40973,4.875,1.0,1,1.0
44.0,45.0,4.261504,4.875,1.0,2,1.0
45.0,46.0,4.483404,4.875,1.0,1,1.0
46.0,47.0,3.845859,4.875,1.0,1,1.0
47.0,48.0,4.281872,4.875,1.0,1,1.0
48.0,49.0,4.071651,4.875,1.0,1,1.0
49.0,50.0,4.215667,4.875,1.0,1,1.0
50.0,51.0,4.137044,4.875,1.0,1,1.0
51.0,52.0,4.306308,4.875,1.0,1,1.0
52.0,53.0,4.309119,4.875,1.0,1,1.0
53.0,54.0,4.374884,4.875,1.0,1,1.0
54.0,55.0,3.899542,4.275547,1.0,2,1.0
55.0,56.0,4.214559,3.625,1.0,1,1.0
56.0,57.0,4.429568,3.717063,1.0,2,1.0
57.0,58.0,4.332956,4.375,1.0,1,1.0
58.0,59.0,3.858697,4.375,1.0,1,1.0
59.0,60.0,4.583243,4.375,1.0,1,1.0
60.0,61.0,4.441326,4.375,1.0,1,1.0
61.0,62.0,4.513894,4.375,1.0,1,1.0
62.0,63.0,4.212737,4.375,1.0,1,1.0
63.0,64.0,3.825696,4.375,1.0,1,1.0
64.0,65.0,4.27039,4.375,1.0,1,1.0
65.0,66.0,4.159914,4.375,1.0,2,1.0
66.0,67.0,4.157241,4.375,1.0,1,1.0
67.0,68.0,4.224006,4.375,1.0,1,1.0
68.0,69.0,4.12914,4.375,1.0,1,1.0
69.0,70.0,4.235275,4.375,1.0,1,1.0
70.0,71.0,4.09376,4.375,1.0,1,1.0
71.0,72.0,4.279754,4.375,1.0,1,1.0
72.0,73.0,3.722728,4.375,1.0,1,1.0
73.0,74.0,4.10606,4.375,1.0,2,1.0
74.0,75.0,4.411159,4.375,1.0,1,1.0
75.0,76.0,4.15999,4.375,1.0,1,1.0
76.0,77.0,4.333312,4.375,1.0,1,1.0
77.0,78.0,3.775819,4.375,1.0,1,1.0
78.0,79.0,4.382749,4.375,1.0,1,1.0
79.0,80.0,4.232462,4.375,1.0,1,1.0
80.0,81.0,2.950513,4.368086,1.0,2,1.0
81.0,82.0,4.286431,4.25,1.0,1,1.0
82.0,83.0,4.421262,4.25,1.0,1,1.0
83.0,84.0,4.424028,4.25,1.0,1,1.0
84.0,85.0,4.378968,4.25,1.0,1,1.0
85.0,86.0,4.170076,4.343305,1.0,2,1.0
86.0,87.0,4.5105,4.625,1.0,1,1.0
87.0,88.0,4.024735,4.625,1.0,1,1.0
88.0,89.0,4.351295,4.625,1.0,1,1.0
89.0,90.0,4.60148,4.625,1.0,1,1.0
90.0,91.0,4.345974,4.625,1.0,2,1.0
91.0,92.0,4.236432,4.625,1.0,1,1.0
92.0,93.0,4.128498,4.625,1.0,1,1.0
93.0,94.0,4.500284,4.625,1.0,1,1.0
94.0,95.0,4.49901,4.500383,1.0,2,1.0
95.0,96.0,4.002902,4.25,1.0,1,1.0
96.0,97.0,4.180742,4.25,1.0,1,1.0
97.0,98.0,4.31158,4.25,1.0,1,1.0
98.0,99.0,4.155848,4.25,1.0,1,1.0
99.0,100.0,4.365146,4.25,1.0,1,1.0
100.0,101.0,4.115167,4.25,1.0,1,1.0
101.0,102.0,3.805842,4.25,1.0,1,1.0
102.0,103.0,3.703848,4.25,1.0,1,1.0
103.0,104.0,3.251282,4.25,1.0,2,1.0
104.0,105.0,4.234871,4.25,1.0,1,1.0
105.0,106.0,4.376844,4.25,1.0,1,1.0
106.0,107.0,4.073345,4.25,1.0,1,1.0
107.0,108.0,3.766008,4.25,1.0,1,1.0
108.0,109.0,4.108622,4.25,1.0,1,1.0
