elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.45,4.222304,3.888889
5.4,3.879491,3.840329
8.15,3.960103,3.802181
11.49,4.051284,3.888754
14.17,4.117349,3.909794
18.41,4.112101,3.792383
21.8,4.094168,3.740935
25.15,4.087908,3.693473
27.79,4.131431,3.70532
29.92,4.128147,3.702569
32.47,4.14862,3.694514
36.71,4.140861,3.643172
43.25,4.120237,3.564817
48.34,4.09278,3.537743
50.63,4.101872,3.546316
55.22,4.102674,3.534154
58.06,4.092164,3.561017
62.1,4.072464,3.584571
64.9,4.068956,3.573732
72.0,4.103052,3.591114
74.3,4.105514,3.599902
76.2,4.112931,3.619468
82.65,4.122686,3.590635
85.49,4.124266,3.574336
88.29,4.127874,3.57515
90.38,4.137434,3.584974
94.13,4.140671,3.585573
95.88,4.139852,3.58249
97.57,4.14626,3.582298
100.35,4.150194,3.582789
103.5,4.129532,3.586356
107.15,4.132231,3.577737
110.0,4.138188,3.594435
111.55,4.138091,3.598912
118.65,4.152355,3.590692
127.94,4.159688,3.587407
132.34,4.164341,3.604819
137.88,4.178236,3.631412
140.47,4.177763,3.639884
142.86,4.182557,3.638474
149.65,4.185904,3.648395
156.03,4.189253,3.647438
160.42,4.192768,3.644924
162.75,4.193745,3.648417
169.4,4.200263,3.64259
172.88,4.201074,3.648347
181.97,4.194648,3.665913
