elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.32,4.212932,2.625
4.43,4.075047,3.160835
7.23,3.980585,2.95772
13.03,4.051807,3.124916
18.01,3.981768,3.007421
23.16,4.014086,3.005771
29.18,3.839331,2.956971
33.96,3.88865,2.973855
39.37,3.806114,3.10112
42.92,3.807986,3.099119
44.41,3.809379,3.082373
50.93,3.792344,3.130018
58.46,3.743716,3.101561
66.15,3.771688,3.12146
72.76,3.766064,3.17856
78.21,3.762673,3.195153
87.93,3.761711,3.113284
91.47,3.774474,3.089549
93.9,3.790239,3.076449
99.63,3.767837,3.095057
105.64,3.798311,3.095339
112.88,3.826615,3.057154
115.95,3.834118,3.074897
117.83,3.833404,3.08054
124.27,3.847533,3.033181
129.77,3.817111,3.010583
133.64,3.823626,3.010276
135.08,3.824308,3.018162
137.22,3.832679,3.026385
146.46,3.854968,3.024721
154.65,3.871662,2.988106
161.15,3.860338,2.968418
163.79,3.862884,2.950794
169.71,3.84917,2.962024
176.28,3.835359,2.986734
181.64,3.830575,3.005284
184.24,3.835081,3.021674
