train_id,27
sys_a,110
sys_b,124
target_seconds,180.0
block_seconds,20.0
start_index,0
list_path,/net/db/somos/training_files/split1/clean/test_mos_list.txt
wav_root,/net/db/somos/audios

utt,mos_target,path,dur_s
LJ002-0181_110.wav,4.0,/net/db/somos/audios/LJ002-0181_110.wav,9.09
LJ003-0304_124.wav,2.5,/net/db/somos/audios/LJ003-0304_124.wav,7.24
LJ004-0077_110.wav,3.9285714285714284,/net/db/somos/audios/LJ004-0077_110.wav,3.48
LJ005-0036_124.wav,3.0,/net/db/somos/audios/LJ005-0036_124.wav,5.15
LJ017-0127_110.wav,3.5,/net/db/somos/audios/LJ017-0127_110.wav,6.65
LJ008-0284_124.wav,3.0,/net/db/somos/audios/LJ008-0284_124.wav,9.24
LJ022-0147_110.wav,3.888888888888889,/net/db/somos/audios/LJ022-0147_110.wav,2.33
LJ010-0259_124.wav,2.1666666666666665,/net/db/somos/audios/LJ010-0259_124.wav,6.44
LJ030-0231_110.wav,3.5555555555555554,/net/db/somos/audios/LJ030-0231_110.wav,4.39
LJ044-0111_124.wav,2.5,/net/db/somos/audios/LJ044-0111_124.wav,5.5
LJ036-0043_110.wav,3.625,/net/db/somos/audios/LJ036-0043_110.wav,6.38
LJ045-0190_124.wav,3.3333333333333335,/net/db/somos/audios/LJ045-0190_124.wav,5.8
LJ039-0159_110.wav,3.857142857142857,/net/db/somos/audios/LJ039-0159_110.wav,6.79
booksent_2013_0073_124.wav,2.4545454545454546,/net/db/somos/audios/booksent_2013_0073_124.wav,9.72
LJ039-0225_110.wav,3.5555555555555554,/net/db/somos/audios/LJ039-0225_110.wav,2.39
booksent_2013_0085_124.wav,2.5,/net/db/somos/audios/booksent_2013_0085_124.wav,6.5
LJ045-0096_110.wav,4.090909090909091,/net/db/somos/audios/LJ045-0096_110.wav,2.59
broadcast_2010_0004_124.wav,3.75,/net/db/somos/audios/broadcast_2010_0004_124.wav,1.44
booksent_2012_0022_110.wav,4.266666666666667,/net/db/somos/audios/booksent_2012_0022_110.wav,5.54
broadcast_2010_0008_124.wav,1.875,/net/db/somos/audios/broadcast_2010_0008_124.wav,2.64
booksent_2012_0061_110.wav,4.111111111111111,/net/db/somos/audios/booksent_2012_0061_110.wav,4.4
broadcast_2010_0022_124.wav,2.5833333333333335,/net/db/somos/audios/broadcast_2010_0022_124.wav,2.43
booksent_2013_0014_110.wav,3.5454545454545454,/net/db/somos/audios/booksent_2013_0014_110.wav,9.29
broadcast_2010_0033_124.wav,2.6363636363636362,/net/db/somos/audios/broadcast_2010_0033_124.wav,2.8
booksent_2013_0041_110.wav,3.4615384615384617,/net/db/somos/audios/booksent_2013_0041_110.wav,7.1
conv_2007_0013_124.wav,2.3333333333333335,/net/db/somos/audios/conv_2007_0013_124.wav,8.19
broadcast_2010_0046_110.wav,3.9166666666666665,/net/db/somos/audios/broadcast_2010_0046_110.wav,1.55
conv_2007_0041_124.wav,3.076923076923077,/net/db/somos/audios/conv_2007_0041_124.wav,4.78
broadcast_2010_0055_110.wav,4.222222222222222,/net/db/somos/audios/broadcast_2010_0055_110.wav,2.85
conv_2007_0042_124.wav,3.272727272727273,/net/db/somos/audios/conv_2007_0042_124.wav,7.69
conv_2007_0023_110.wav,3.3333333333333335,/net/db/somos/audios/conv_2007_0023_110.wav,3.65
conv_2007_0055_124.wav,3.4,/net/db/somos/audios/conv_2007_0055_124.wav,5.73
conv_2007_0038_110.wav,3.7,/net/db/somos/audios/conv_2007_0038_110.wav,3.15
conv_2007_0089_124.wav,2.6,/net/db/somos/audios/conv_2007_0089_124.wav,1.49
conv_2007_0081_110.wav,3.6,/net/db/somos/audios/conv_2007_0081_110.wav,2.78
conv_2008_0043_124.wav,2.5,/net/db/somos/audios/conv_2008_0043_124.wav,3.54
