seconds,mos_pred_concat,mos_target_concat_durw
3.29,3.81989,3.545455
6.03,3.773665,3.695198
11.93,3.539867,3.433812
19.96,3.685318,3.169886
23.34,3.722625,3.10908
30.22,3.68354,2.913499
36.32,3.553585,3.005543
39.51,3.45257,2.983076
41.36,3.443765,3.011358
44.66,3.454694,3.003802
46.6,3.456358,2.99948
51.35,3.446283,2.991119
53.44,3.41639,3.030576
56.87,3.427587,3.008627
59.46,3.447039,3.016171
70.08,3.473893,2.963207
72.92,3.446362,2.931257
79.42,3.462551,2.892241
81.21,3.452298,2.896821
84.76,3.389533,2.889175
86.45,3.379684,2.894349
91.65,3.337892,2.878522
97.55,3.316823,2.91611
107.46,3.281324,2.884323
112.2,3.30169,2.88921
119.13,3.415895,2.919893
120.97,3.366398,2.925675
126.43,3.414782,2.915929
128.73,3.458833,2.922195
140.19,3.460254,2.895857
143.33,3.468008,2.914071
151.04,3.459531,2.923562
155.29,3.455946,2.94618
164.87,3.430807,2.965909
171.42,3.392123,2.98458
181.07,3.38922,2.967637
