seconds,mos_pred_concat,mos_target_concat_durw
5.41,3.916842,3.9
8.95,4.043494,3.346257
12.02,4.150375,3.443571
13.51,4.166233,3.350535
18.96,4.101984,3.369544
24.69,4.058381,3.376612
27.29,4.07327,3.451883
34.98,4.098,3.412498
41.0,4.080884,3.318047
45.78,4.068246,3.292871
50.76,4.041484,3.234705
58.95,4.036533,3.109476
61.27,4.033798,3.091132
64.07,4.019064,3.071257
67.94,4.018569,3.067198
70.37,4.036247,3.05049
72.25,4.030498,3.060327
74.89,4.016406,3.018543
81.41,3.969837,3.053461
82.85,3.964229,3.065568
84.96,3.954178,3.082566
91.46,3.918433,3.041163
97.47,3.930756,3.044791
107.19,3.917916,2.991268
110.74,3.906474,2.994014
116.54,3.905534,3.010901
123.11,3.903971,3.043673
128.61,3.879546,3.020423
130.75,3.873538,3.029017
137.19,3.865894,2.988536
142.55,3.871962,3.012106
151.79,3.855858,3.011369
159.32,3.830725,3.006535
164.47,3.8239,3.00633
170.39,3.821039,3.015586
177.63,3.816675,2.994571
184.24,3.797122,3.021674
