elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,3.916842,3.9
8.95,4.088554,3.346257
12.02,4.133333,3.443571
13.51,4.152751,3.350535
18.96,4.103334,3.369544
24.69,4.07468,3.376612
27.29,4.082245,3.451883
34.98,4.120432,3.412498
41.0,4.112129,3.318047
45.78,4.127723,3.292871
50.76,4.115037,3.234705
58.95,4.123517,3.109476
61.27,4.120714,3.091132
64.07,4.108283,3.071257
67.94,4.123846,3.067198
70.37,4.137843,3.05049
72.25,4.129992,3.060327
74.89,4.137556,3.018543
81.41,4.091752,3.053461
82.85,4.091983,3.065568
84.96,4.083288,3.082566
91.46,4.08222,3.041163
97.47,4.108864,3.044791
107.19,4.110679,2.991268
110.74,4.11042,2.994014
116.54,4.121497,3.010901
123.11,4.122621,3.043673
128.61,4.107199,3.020423
130.75,4.109775,3.029017
137.19,4.113295,2.988536
142.55,4.117512,3.012106
151.79,4.115218,3.011369
159.32,4.1044,3.006535
164.47,4.112673,3.00633
170.39,4.113065,3.015586
177.63,4.119359,2.994571
184.24,4.102644,3.021674
