elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.533687,2.97077,3.5
24.348687,3.17406,3.444479
35.36975,3.126884,3.461779
42.25975,3.12767,3.48839
48.486312,3.210236,3.393567
62.456312,3.172792,3.277576
76.274062,3.043239,3.159356
89.539062,3.042062,3.154266
103.691875,2.975938,3.167333
108.056875,2.984445,3.155524
112.737125,2.976978,3.175014
127.417125,2.958605,3.212456
142.694125,2.940064,3.18971
147.514125,2.957151,3.203933
153.227562,2.989083,3.210312
163.097562,2.988269,3.235407
173.942312,2.980397,3.251904
183.627312,2.996435,3.245211
192.775,2.995036,3.257301
