block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,4.444683,4.611502,20.0,5,20.0
20.0,40.0,4.63608,4.41533,20.0,4,20.0
40.0,60.0,4.612409,4.104859,20.0,4,20.0
60.0,80.0,4.444694,4.591604,20.0,5,20.0
80.0,100.0,4.646073,4.41533,20.0,4,20.0
100.0,120.0,4.602405,4.124758,20.0,4,20.0
120.0,140.0,4.444706,4.571705,20.0,5,20.0
140.0,160.0,4.656065,4.41533,20.0,4,20.0
160.0,180.0,4.592401,4.144656,20.0,4,20.0
180.0,180.0125,4.494092,4.875,0.0125,1,20.0
