elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.533687,2.569706,3.5
24.348687,2.998731,3.444479
35.36975,2.834556,3.461779
42.25975,2.82984,3.48839
48.486312,2.961994,3.393567
62.456312,3.005813,3.277576
76.274062,2.918736,3.159356
89.539062,2.953296,3.154266
103.691875,2.864582,3.167333
108.056875,2.880411,3.155524
112.737125,2.869448,3.175014
127.417125,2.878142,3.212456
142.694125,2.866395,3.18971
147.514125,2.890538,3.203933
153.227562,2.886132,3.210312
163.097562,2.905552,3.235407
173.942312,2.891216,3.251904
183.627312,2.906116,3.245211
192.775,2.907625,3.257301
