elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.88,3.823077,2.25
9.73,3.980984,2.827681
12.92,4.014164,2.80289
14.47,4.026699,2.922195
17.77,3.91315,2.919762
24.87,4.045419,3.074431
29.62,3.990321,3.047916
38.91,4.053119,3.166706
42.34,4.043675,3.126198
46.74,4.067771,3.218915
57.36,4.128399,3.116668
62.9,4.162023,3.217956
69.4,4.150004,3.146455
71.99,4.150096,3.180434
75.54,4.134616,3.158527
77.93,4.144728,3.170704
83.13,4.133912,3.135967
89.92,4.143154,3.190424
99.83,4.137006,3.128977
106.21,4.144864,3.158773
113.14,4.145866,3.174569
117.53,4.152285,3.1888
122.99,4.158228,3.1671
125.32,4.160139,3.18052
136.78,4.144059,3.131882
143.43,4.154061,3.148949
151.14,4.148079,3.146452
154.62,4.150161,3.164055
164.2,4.143289,3.171153
173.29,4.139572,3.214631
182.94,4.140435,3.185726
