seconds,mos_pred_concat,mos_target_concat_durw
4.964563,4.817289,4.25
10.080063,4.627697,4.440308
19.932437,4.463903,4.346241
26.580437,4.481979,4.447224
32.868562,4.443586,4.433407
37.612562,4.443075,4.410274
44.516,4.463661,4.424189
46.43875,4.470092,4.442854
51.403312,4.476413,4.424228
56.518812,4.470883,4.4424
62.806937,4.461745,4.435652
69.129875,4.53388,4.441538
75.452812,4.55813,4.446437
77.375562,4.556617,4.457086
87.227937,4.54299,4.433696
93.516062,4.54203,4.429749
100.4195,4.554742,4.434579
105.535,4.551118,4.443809
115.387375,4.542418,4.42726
121.988937,4.564297,4.39061
123.911687,4.564513,4.398126
130.559687,4.561692,4.416043
135.52425,4.5623,4.409961
142.427687,4.569041,4.414325
149.02925,4.580963,4.384897
150.952,4.581021,4.39114
155.696,4.5785,4.386839
162.018937,4.589235,4.391256
168.666937,4.587566,4.405395
173.410937,4.585965,4.401144
180.0125,4.590929,4.377265
