elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,4.165384,2.666667
19.23,4.081672,2.975064
26.94,4.111664,3.010819
38.4,4.079679,2.888216
43.86,4.085595,2.864785
50.79,4.101869,2.940086
60.7,4.104438,2.879898
65.9,4.067436,2.859026
69.45,4.047218,2.851628
75.95,4.041584,2.817644
86.57,4.078624,2.799123
90.0,4.065359,2.794075
94.75,4.058634,2.799841
98.05,4.035284,2.803518
101.24,4.043083,2.801116
108.12,4.021636,2.766046
116.15,4.037441,2.766857
118.89,4.039168,2.792396
129.98,4.0501,2.796983
136.6,4.058993,2.787437
141.89,4.061965,2.81711
146.3,4.072433,2.843723
156.32,4.076158,2.800324
163.14,4.065535,2.766867
168.01,4.064461,2.76203
172.69,4.074191,2.775254
179.19,4.075978,2.759224
183.6,4.086445,2.775301
