elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,3.608274,4.0
16.33,3.881468,3.334966
19.81,3.954767,3.439244
24.96,4.024154,3.348615
31.61,4.125212,3.380463
40.85,4.087248,3.294405
43.18,4.105945,3.326483
49.62,4.107623,3.175955
54.01,4.126627,3.206809
59.51,4.026364,3.141485
65.89,4.046373,3.188303
71.69,4.060183,3.200036
78.48,4.022133,3.256888
88.2,3.988475,3.168467
90.59,4.001451,3.178679
97.09,3.958763,3.133243
99.68,3.960233,3.158126
101.12,3.962943,3.166555
106.66,3.990896,3.223695
109.3,3.994251,3.191119
113.7,4.001668,3.226721
116.13,4.010979,3.213259
125.42,3.978663,3.237865
128.22,3.982056,3.22473
135.32,4.002576,3.237154
143.51,4.023523,3.185574
145.06,4.024406,3.193386
149.84,4.031213,3.189671
152.69,4.032091,3.208944
160.38,4.039542,3.212002
164.03,4.017358,3.214702
169.76,3.993504,3.220956
172.91,3.985293,3.229683
174.4,3.985954,3.224304
177.18,3.986802,3.230198
180.72,3.98897,3.215895
