block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.391268,4.264513,5.0,2,5.0
5.0,10.0,4.248863,4.606619,5.0,2,5.0
10.0,15.0,4.299469,4.5,5.0,1,5.0
15.0,20.0,4.319513,4.675594,5.0,2,5.0
20.0,25.0,4.342277,4.875,5.0,1,5.0
25.0,30.0,4.336643,4.623081,5.0,2,5.0
30.0,35.0,4.324278,4.375,5.0,2,5.0
35.0,40.0,4.318741,4.375,5.0,1,5.0
40.0,45.0,4.201729,4.021478,5.0,3,5.0
45.0,50.0,4.342479,4.375,5.0,1,5.0
50.0,55.0,3.998563,4.273613,5.0,2,5.0
55.0,60.0,3.975149,4.25,5.0,2,5.0
60.0,65.0,4.37266,4.308898,5.0,2,5.0
65.0,70.0,4.255885,4.591823,5.0,2,5.0
70.0,75.0,4.299469,4.5,5.0,1,5.0
75.0,80.0,4.32458,4.71998,5.0,2,5.0
80.0,85.0,4.342277,4.875,5.0,1,5.0
85.0,90.0,4.33532,4.5639,5.0,2,5.0
90.0,95.0,4.322816,4.375,5.0,2,5.0
95.0,100.0,4.318741,4.375,5.0,1,5.0
100.0,105.0,4.204538,4.021478,5.0,3,5.0
105.0,110.0,4.342479,4.375,5.0,1,5.0
110.0,115.0,3.948376,4.258817,5.0,2,5.0
115.0,120.0,4.031831,4.25,5.0,2,5.0
120.0,125.0,4.354052,4.353284,5.0,2,5.0
125.0,130.0,4.262908,4.577028,5.0,2,5.0
130.0,135.0,4.299469,4.5,5.0,1,5.0
135.0,140.0,4.329647,4.764366,5.0,2,5.0
140.0,145.0,4.342277,4.875,5.0,1,5.0
145.0,150.0,4.333996,4.504719,5.0,2,5.0
150.0,155.0,4.321353,4.375,5.0,2,5.0
155.0,160.0,4.301891,4.327516,5.0,2,5.0
160.0,165.0,4.224197,4.068962,5.0,2,5.0
165.0,170.0,4.322201,4.369022,5.0,2,5.0
170.0,175.0,3.918467,4.25,5.0,1,5.0
175.0,180.0,4.088513,4.25,5.0,2,5.0
180.0,183.031062,4.397352,4.25,3.031063,1,5.0
