elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,4.180004,4.0
12.57,4.207583,3.980225
19.22,4.241826,3.81407
21.55,4.23627,3.82216
25.94,4.243168,3.77704
32.32,4.23107,3.747027
39.11,4.228328,3.766145
41.5,4.234482,3.754017
44.09,4.213388,3.773807
49.63,4.246171,3.828823
54.03,4.224038,3.851812
63.32,4.202812,3.806864
70.42,4.223609,3.772047
71.97,4.21973,3.775162
74.82,4.225274,3.792191
78.47,4.218974,3.770848
81.62,4.205117,3.768113
84.4,4.206588,3.762576
86.09,4.209829,3.758824
87.84,4.203664,3.752007
91.59,4.20124,3.745783
93.68,4.206576,3.751455
96.48,4.208115,3.747059
99.32,4.207032,3.728557
105.77,4.194126,3.699374
107.67,4.194824,3.711466
109.97,4.193649,3.714886
117.07,4.189643,3.717016
119.87,4.186875,3.708054
123.91,4.181683,3.715064
126.75,4.174523,3.723316
131.34,4.17165,3.712017
133.63,4.174845,3.712278
138.72,4.163871,3.697433
145.26,4.157227,3.67166
149.5,4.154972,3.659702
152.05,4.15025,3.6587
154.18,4.144573,3.65881
156.82,4.147661,3.661493
160.17,4.140142,3.655702
163.56,4.142484,3.651678
167.8,4.143593,3.645319
170.48,4.144982,3.650894
173.82,4.144246,3.659524
176.57,4.142919,3.660579
179.52,4.134632,3.66287
181.97,4.137802,3.665913
