seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.17373,3.125
14.4915,3.536161,3.498137
24.3615,3.410659,3.549535
28.81975,3.544026,3.715903
33.63975,3.526638,3.702878
42.03375,3.625088,3.862061
56.71375,3.436219,3.768344
66.535812,3.57662,3.931709
70.900812,3.583457,3.866653
75.660875,3.589053,3.898635
88.925875,3.50575,3.783232
97.552062,3.551153,3.83556
111.522062,3.489873,3.715234
113.878875,3.478004,3.713367
120.768875,3.462595,3.708325
128.4895,3.487113,3.748384
139.3045,3.474994,3.719396
147.768187,3.502234,3.749787
160.923187,3.461353,3.637403
165.729687,3.484269,3.655169
174.564687,3.452625,3.615683
179.022937,3.473481,3.640819
190.432937,3.450109,3.617402
