seconds,mos_pred_concat,mos_target_concat_durw
6.38,4.056291,3.625
8.22,3.896396,3.552251
11.07,3.929811,3.724737
14.72,3.813848,3.627683
17.86,3.749331,3.645192
21.24,3.670961,3.502737
30.33,3.639456,3.651768
32.92,3.586393,3.686318
34.67,3.60102,3.672707
38.92,3.47538,3.681147
48.21,3.442167,3.655
50.0,3.420121,3.635131
51.69,3.391658,3.633048
54.62,3.406888,3.594619
57.21,3.415054,3.575931
61.41,3.376263,3.513743
64.21,3.391597,3.517505
70.31,3.387632,3.512649
73.6,3.377498,3.514116
75.15,3.384277,3.522419
77.93,3.394075,3.525186
80.02,3.386273,3.537587
86.81,3.354325,3.562582
91.2,3.357389,3.562244
93.74,3.365848,3.525934
96.89,3.334736,3.531593
103.44,3.321892,3.526715
110.09,3.346455,3.525101
115.99,3.344792,3.523824
119.47,3.344074,3.535614
122.31,3.305131,3.503274
124.64,3.299892,3.510483
130.54,3.289899,3.494944
134.13,3.297342,3.50177
135.98,3.292357,3.503316
143.08,3.303471,3.501243
145.38,3.307091,3.497532
150.92,3.322043,3.525765
153.01,3.329774,3.532243
155.4,3.338856,3.532601
159.35,3.335238,3.53084
161.29,3.329483,3.523252
165.69,3.326039,3.538863
168.53,3.32168,3.531468
172.02,3.333551,3.537285
173.71,3.320451,3.533554
178.45,3.32098,3.519382
182.2,3.319325,3.521041
