block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.305621,4.25,5.0,1,5.0
5.0,10.0,4.467752,4.25,5.0,2,5.0
10.0,15.0,4.502294,4.25,5.0,2,5.0
15.0,20.0,4.497963,4.25,5.0,2,5.0
20.0,25.0,4.57805,4.25,5.0,1,5.0
25.0,30.0,4.411778,4.338231,5.0,2,5.0
30.0,35.0,4.379191,4.344336,5.0,2,5.0
35.0,40.0,4.481599,4.242272,5.0,2,5.0
40.0,45.0,4.355032,4.121309,5.0,2,5.0
45.0,50.0,4.492641,4.333963,5.0,2,5.0
50.0,55.0,4.378543,4.4261,5.0,2,5.0
55.0,60.0,4.47261,4.25,5.0,1,5.0
60.0,65.0,4.360404,4.329422,5.0,2,5.0
65.0,70.0,4.426559,4.309027,5.0,2,5.0
70.0,75.0,4.541278,4.308039,5.0,2,5.0
75.0,80.0,4.522091,4.306684,5.0,2,5.0
80.0,85.0,4.337824,3.59355,5.0,2,5.0
85.0,90.0,4.52371,4.477084,5.0,2,5.0
90.0,95.0,4.750743,4.375,5.0,1,5.0
95.0,100.0,4.737032,4.432631,5.0,2,5.0
100.0,105.0,4.691266,4.625,5.0,1,5.0
105.0,110.0,4.604872,4.284125,5.0,2,5.0
110.0,115.0,4.564542,4.125,5.0,1,5.0
115.0,120.0,4.579731,4.233823,5.0,2,5.0
120.0,125.0,4.146594,3.219219,5.0,2,5.0
125.0,130.0,4.407931,3.555175,5.0,2,5.0
130.0,135.0,4.772264,4.232034,5.0,2,5.0
135.0,140.0,4.667989,4.582311,5.0,3,5.0
140.0,145.0,4.435708,4.625,5.0,1,5.0
145.0,150.0,4.529322,4.23965,5.0,2,5.0
150.0,155.0,4.339227,4.341281,5.0,2,5.0
155.0,160.0,4.455149,4.375,5.0,2,5.0
160.0,165.0,4.465184,4.164334,5.0,2,5.0
165.0,170.0,4.467634,4.169359,5.0,2,5.0
170.0,175.0,4.550468,4.75,5.0,1,5.0
175.0,180.0,4.552785,4.69262,5.0,2,5.0
180.0,185.0,3.829417,3.467083,5.0,2,5.0
185.0,185.75975,3.653393,3.25,0.75975,1,5.0
