seconds,mos_pred_concat,mos_target_concat_durw
9.09,4.150717,4.0
12.57,4.153306,3.980225
19.22,4.247729,3.81407
21.55,4.189306,3.82216
25.94,4.180697,3.77704
32.32,4.147569,3.747027
39.11,4.146483,3.766145
41.5,4.140213,3.754017
44.09,4.138716,3.773807
49.63,4.137142,3.828823
54.03,4.121374,3.851812
63.32,4.117727,3.806864
70.42,4.10637,3.772047
71.97,4.093851,3.775162
74.82,4.092503,3.792191
78.47,4.087147,3.770848
81.62,4.074349,3.768113
84.4,4.074414,3.762576
86.09,4.075306,3.758824
87.84,4.07472,3.752007
91.59,4.06144,3.745783
93.68,4.067389,3.751455
96.48,4.06974,3.747059
99.32,4.078273,3.728557
105.77,4.062306,3.699374
107.67,4.065304,3.711466
109.97,4.055906,3.714886
117.07,4.070054,3.717016
119.87,4.064445,3.708054
123.91,4.052554,3.715064
126.75,4.046395,3.723316
131.34,4.038063,3.712017
133.63,4.038669,3.712278
138.72,4.025587,3.697433
145.26,4.025402,3.67166
149.5,4.010136,3.659702
152.05,4.004906,3.6587
154.18,4.000185,3.65881
156.82,3.994602,3.661493
160.17,3.993992,3.655702
163.56,4.000572,3.651678
167.8,3.991554,3.645319
170.48,3.99146,3.650894
173.82,3.995481,3.659524
176.57,3.995949,3.660579
179.52,3.975297,3.66287
181.97,3.965689,3.665913
