seconds,mos_pred_concat,mos_target_concat_durw
3.29,3.775039,3.545455
6.03,3.79032,3.695198
11.93,3.651053,3.433812
19.96,3.88062,3.169886
23.34,3.838706,3.10908
30.22,3.80693,2.913499
36.32,3.779124,3.005543
39.51,3.760214,2.983076
41.36,3.755445,3.011358
44.66,3.696549,3.003802
46.6,3.672475,2.99948
51.35,3.704325,2.991119
53.44,3.668079,3.030576
56.87,3.673781,3.008627
59.46,3.694889,3.016171
70.08,3.695435,2.963207
72.92,3.649501,2.931257
79.42,3.629509,2.892241
81.21,3.621804,2.896821
84.76,3.616013,2.889175
86.45,3.587386,2.894349
91.65,3.573789,2.878522
97.55,3.563894,2.91611
107.46,3.550215,2.884323
112.2,3.562622,2.88921
119.13,3.528916,2.919893
120.97,3.519449,2.925675
126.43,3.502427,2.915929
128.73,3.504769,2.922195
140.19,3.469169,2.895857
143.33,3.421236,2.914071
151.04,3.381356,2.923562
155.29,3.341183,2.94618
164.87,3.292351,2.965909
171.42,3.255141,2.98458
181.07,3.131974,2.967637
