elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,3.288013,3.9
8.95,3.605812,3.346257
12.02,3.734583,3.443571
13.51,3.747259,3.350535
18.96,3.738675,3.369544
24.69,3.660245,3.376612
27.29,3.706897,3.451883
34.98,3.76789,3.412498
41.0,3.679664,3.318047
45.78,3.73292,3.292871
50.76,3.739356,3.234705
58.95,3.799213,3.109476
61.27,3.814878,3.091132
64.07,3.815589,3.071257
67.94,3.828492,3.067198
70.37,3.847663,3.05049
72.25,3.846145,3.060327
74.89,3.852213,3.018543
81.41,3.838126,3.053461
82.85,3.838985,3.065568
84.96,3.841082,3.082566
91.46,3.823304,3.041163
97.47,3.852912,3.044791
107.19,3.84394,2.991268
110.74,3.843453,2.994014
116.54,3.858241,3.010901
123.11,3.837983,3.043673
128.61,3.807694,3.020423
130.75,3.816752,3.029017
137.19,3.830332,2.988536
142.55,3.824424,3.012106
151.79,3.846433,3.011369
159.32,3.826033,3.006535
164.47,3.83546,3.00633
170.39,3.822753,3.015586
177.63,3.839744,2.994571
184.24,3.835081,3.021674
