block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.780021,3.797962,5.0,2,5.0
5.0,10.0,7.5,3.264308,3.125,5.0,1,5.0
10.0,15.0,12.5,4.062529,3.888256,5.0,2,5.0
15.0,20.0,17.5,4.440845,4.25,5.0,1,5.0
20.0,25.0,22.5,3.478569,3.807516,5.0,2,5.0
25.0,30.0,27.5,3.081651,3.625,5.0,1,5.0
30.0,35.0,32.5,4.112867,3.716747,5.0,2,5.0
35.0,40.0,37.5,4.084768,3.698292,5.0,2,5.0
40.0,45.0,42.5,4.100681,3.906039,5.0,2,5.0
45.0,50.0,47.5,4.028698,3.907438,5.0,2,5.0
50.0,55.0,52.5,3.090763,3.5,5.0,1,5.0
55.0,60.0,57.5,3.090763,3.5,5.0,1,5.0
60.0,65.0,62.5,3.885803,4.02075,5.0,2,5.0
65.0,70.0,67.5,4.206523,4.083736,5.0,2,5.0
70.0,75.0,72.5,3.690481,3.497639,5.0,2,5.0
75.0,80.0,77.5,4.776895,4.496597,5.0,2,5.0
80.0,85.0,82.5,3.191399,3.125,5.0,1,5.0
85.0,90.0,87.5,3.191399,3.125,5.0,1,5.0
90.0,95.0,92.5,3.627852,3.518159,5.0,2,5.0
95.0,100.0,97.5,3.917567,3.699072,5.0,2,5.0
100.0,105.0,102.5,3.135697,2.875,5.0,1,5.0
105.0,110.0,107.5,3.135697,2.875,5.0,1,5.0
110.0,115.0,112.5,3.968764,3.936681,5.0,2,5.0
115.0,120.0,117.5,3.942223,4.041425,5.0,2,5.0
120.0,125.0,122.5,3.716998,3.779181,5.0,2,5.0
125.0,130.0,127.5,4.409179,4.375,5.0,1,5.0
130.0,135.0,132.5,3.523029,3.42705,5.0,2,5.0
135.0,140.0,137.5,3.474372,3.375,5.0,1,5.0
140.0,145.0,142.5,4.20715,4.454306,5.0,2,5.0
145.0,150.0,147.5,3.750132,3.668544,5.0,2,5.0
150.0,155.0,152.5,2.96336,2.375,5.0,1,5.0
155.0,160.0,157.5,2.96336,2.375,5.0,1,5.0
160.0,165.0,162.5,3.653552,3.556275,5.0,3,5.0
165.0,170.0,167.5,3.096941,2.875,5.0,1,5.0
170.0,175.0,172.5,4.001119,3.8001,5.0,2,5.0
175.0,180.0,177.5,4.440845,4.25,5.0,1,5.0
180.0,181.488375,180.744188,4.440845,4.25,1.488375,1,5.0
