block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,4.757269,3.75,5.0,1,5.0
5.0,10.0,7.5,4.217199,4.145727,5.0,3,5.0
10.0,15.0,12.5,3.622885,3.914745,5.0,2,5.0
15.0,20.0,17.5,4.503701,4.5,5.0,1,5.0
20.0,25.0,22.5,4.573483,4.618806,5.0,2,5.0
25.0,30.0,27.5,3.246252,3.69765,5.0,2,5.0
30.0,35.0,32.5,3.236784,3.625,5.0,1,5.0
35.0,40.0,37.5,4.877441,4.220844,5.0,2,5.0
40.0,45.0,42.5,3.035487,3.169508,5.0,2,5.0
45.0,50.0,47.5,3.257772,3.107422,5.0,2,5.0
50.0,55.0,52.5,3.037504,2.375,5.0,1,5.0
55.0,60.0,57.5,3.066651,2.375,5.0,1,5.0
60.0,65.0,62.5,3.270092,3.307039,5.0,2,5.0
65.0,70.0,67.5,4.535268,4.679308,5.0,2,5.0
70.0,75.0,72.5,3.495572,3.625,5.0,1,5.0
75.0,80.0,77.5,4.028833,4.053023,5.0,2,5.0
80.0,85.0,82.5,3.648586,3.237948,5.0,2,5.0
85.0,90.0,87.5,2.973611,2.875,5.0,1,5.0
90.0,95.0,92.5,4.00086,4.328556,5.0,2,5.0
95.0,100.0,97.5,4.577869,4.286073,5.0,2,5.0
100.0,105.0,102.5,4.582253,4.25,5.0,1,5.0
105.0,110.0,107.5,4.066028,4.223053,5.0,3,5.0
110.0,115.0,112.5,3.03966,3.5,5.0,1,5.0
115.0,120.0,117.5,2.649119,3.5,5.0,1,5.0
120.0,125.0,122.5,2.802035,3.342355,5.0,2,5.0
125.0,130.0,127.5,3.051974,3.125,5.0,1,5.0
130.0,135.0,132.5,2.952848,3.125,5.0,1,5.0
135.0,140.0,137.5,4.266094,4.180158,5.0,2,5.0
140.0,145.0,142.5,4.748411,4.3743,5.0,2,5.0
145.0,150.0,147.5,4.465551,4.25,5.0,1,5.0
150.0,155.0,152.5,3.921707,3.518053,5.0,2,5.0
155.0,160.0,157.5,3.045288,3.204662,5.0,2,5.0
160.0,165.0,162.5,3.335957,3.375,5.0,1,5.0
165.0,170.0,167.5,2.64444,3.126837,5.0,2,5.0
170.0,175.0,172.5,2.733642,2.875,5.0,1,5.0
175.0,180.0,177.5,3.070212,2.875,5.0,1,5.0
180.0,181.488375,180.744188,3.282481,2.875,1.488375,1,5.0
