seconds,mos_pred_concat,mos_target_concat_durw
4.527875,4.29453,4.125
9.299563,4.426328,4.189139
18.889375,4.3938,4.473878
20.61925,4.393824,4.465583
28.363125,4.452705,4.509108
33.297375,4.445927,4.489235
37.755625,4.428456,4.505266
46.149625,4.39355,4.504308
51.327688,4.297341,4.491263
56.08775,4.254282,4.481396
58.444563,4.204644,4.446862
68.266625,4.176418,4.508461
73.073125,4.181196,4.491461
77.879625,4.191664,4.476558
86.505813,4.180421,4.466431
91.265875,4.170309,4.461662
96.989625,4.185678,4.441795
105.453313,4.180385,4.426401
113.173938,4.195495,4.422895
121.567938,4.179373,4.428219
126.211938,4.192909,4.43086
135.070375,4.20705,4.4108
139.528625,4.204109,4.417645
145.948937,4.207017,4.426766
155.771,4.228178,4.455029
157.280312,4.234854,4.45786
162.07525,4.171258,4.422126
171.131062,4.157615,4.406403
178.561437,4.151895,4.35308
187.187625,4.150002,4.354091
