seconds,mos_pred_concat,mos_target_concat_durw
3.2,4.437305,3.444444
6.0,4.247113,3.06734
7.49,4.191203,2.974371
12.64,4.113989,2.984813
18.54,4.051027,3.148762
25.09,3.760939,3.22859
28.23,3.577563,3.284058
34.03,3.650455,3.292456
35.97,3.650812,3.252167
38.27,3.67122,3.261052
41.65,3.661686,3.219579
50.89,3.698876,3.17971
56.39,3.645073,3.113415
64.08,3.587764,3.132533
73.8,3.550258,3.043237
79.9,3.549715,3.075173
82.2,3.545872,3.080531
83.89,3.499015,3.082008
88.14,3.45875,3.114218
95.38,3.460276,3.067594
101.82,3.492854,3.010612
103.26,3.511968,3.020923
108.04,3.534672,3.0234
111.58,3.517273,3.006795
116.32,3.520369,3.006518
122.22,3.472396,3.014249
128.72,3.449483,2.988281
134.45,3.42843,3.005827
136.54,3.423572,3.021045
138.38,3.416444,3.024754
140.23,3.407075,3.032546
142.87,3.400412,3.011157
144.66,3.394799,3.012256
147.95,3.376485,3.024113
149.89,3.374779,3.022507
152.32,3.377978,3.0155
155.81,3.407628,3.03348
164.0,3.417384,2.998515
166.84,3.397829,2.98395
171.34,3.392719,2.961391
173.93,3.397953,2.964673
177.52,3.39274,2.980555
181.72,3.389653,2.9733
