elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.903437,4.758108,4.5
14.647312,4.606893,4.566086
20.97025,4.581774,4.54616
30.026063,4.511391,4.419139
34.990625,4.554308,4.395141
39.762313,4.527592,4.377723
46.363875,4.544788,4.288344
53.79425,4.480004,4.127656
63.646625,4.490015,4.146595
69.370375,4.492877,4.144813
71.293125,4.492909,4.164506
75.937125,4.496813,4.185023
82.585125,4.496349,4.230503
84.094437,4.492073,4.239827
90.382562,4.481829,4.249231
96.802875,4.485668,4.274154
101.918375,4.486369,4.291764
106.44625,4.491179,4.28467
111.19025,4.488247,4.283191
116.368312,4.491456,4.287276
123.27175,4.506389,4.299189
128.206,4.49424,4.302107
134.528937,4.49562,4.311408
143.387375,4.490787,4.299892
148.351937,4.501599,4.298222
157.94175,4.493634,4.325653
164.543312,4.499841,4.302557
166.273187,4.498765,4.303311
176.125562,4.501333,4.300329
180.9205,4.495837,4.272492
182.84325,4.495819,4.278828
