elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,3.598527,3.25
9.601437,3.99842,3.750602
11.331312,4.083779,3.845925
15.789562,4.213324,4.0659
25.379375,4.305942,4.324393
33.773375,4.338353,4.368038
42.631813,4.34917,4.317537
52.453875,4.399364,4.421923
57.388125,4.393463,4.417889
62.148188,4.388686,4.414604
67.32625,4.377996,4.411558
75.952438,4.383891,4.407406
80.480312,4.393976,4.391517
82.837125,4.384264,4.369709
89.257437,4.389588,4.388072
96.978062,4.395802,4.387032
98.487375,4.397445,4.392594
106.951062,4.363994,4.38131
111.595062,4.373091,4.386249
116.401562,4.374093,4.380623
122.125312,4.38528,4.368642
126.583562,4.39082,4.377671
134.013937,4.373517,4.308217
142.407938,4.37722,4.319522
147.179625,4.378419,4.317268
157.001688,4.393359,4.352159
166.0575,4.402188,4.339771
170.817563,4.400207,4.340753
178.561438,4.407683,4.35308
187.187625,4.408707,4.354091
