elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.322938,4.672556,4.5
11.083,4.525239,4.446313
16.047563,4.616376,4.385581
25.869625,4.612488,4.571401
32.471187,4.617908,4.404406
40.865187,4.576316,4.424042
50.717562,4.567166,4.390232
55.175812,4.561838,4.409202
57.098562,4.56556,4.424887
61.905062,4.552617,4.411308
68.553062,4.55403,4.444153
77.01675,4.493085,4.422817
83.304875,4.490288,4.419208
91.0255,4.488123,4.415458
96.141,4.492373,4.426607
98.497812,4.48185,4.407427
103.241812,4.489038,4.400193
111.868,4.483551,4.39825
118.771437,4.493696,4.404165
123.5315,4.487371,4.403041
129.854437,4.496389,4.407762
139.6765,4.504106,4.440618
144.641062,4.514943,4.434075
153.035062,4.509484,4.437691
159.636625,4.514846,4.409253
164.094875,4.514476,4.415114
173.94725,4.515311,4.405762
178.75375,4.51218,4.401574
180.6765,4.513884,4.406612
