seconds,mos_pred_concat,mos_target_concat_durw
9.822062,4.4569,4.875
19.674437,4.46112,4.562019
26.322437,4.455471,4.609495
32.645375,4.482643,4.588288
37.405438,4.420295,4.561145
42.520938,4.383356,4.568827
47.264938,4.342513,4.536827
52.025,4.28142,4.52202
58.928438,4.311234,4.519441
65.251375,4.347971,4.517557
72.972,4.306351,4.502474
81.366,4.310982,4.502219
87.654125,4.259906,4.493092
92.112375,4.260498,4.499477
98.713938,4.268803,4.449355
107.107938,4.275511,4.453324
109.030688,4.282653,4.46076
111.3875,4.266807,4.443077
116.352063,4.276489,4.434838
120.810313,4.279068,4.441856
127.411875,4.288236,4.406009
132.218375,4.282912,4.400337
140.682063,4.272559,4.391293
150.534437,4.279664,4.382045
155.499,4.291847,4.37783
157.42175,4.297141,4.383902
167.243812,4.298597,4.412744
175.87,4.293665,4.410892
180.6765,4.296322,4.406612
