seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.690122,3.75
13.16,3.644651,3.602946
19.08,3.476576,3.500488
23.33,3.267526,3.545942
30.86,3.155816,3.390547
34.0,3.031119,3.421644
39.36,3.034266,3.448028
41.66,3.056354,3.438015
43.8,3.064872,3.443264
45.64,3.064941,3.437489
52.21,3.05553,3.461085
56.95,3.10343,3.422708
60.5,3.138368,3.402418
66.4,3.188697,3.411089
72.41,3.254748,3.385269
74.1,3.226255,3.379991
76.21,3.216873,3.390235
78.0,3.220504,3.383574
84.52,3.247494,3.389049
87.36,3.17897,3.348537
89.24,3.188599,3.350223
91.83,3.202493,3.345473
95.7,3.235026,3.331502
97.79,3.239211,3.34579
100.11,3.246863,3.329086
102.05,3.245584,3.320929
107.03,3.240158,3.292038
108.88,3.221233,3.297532
114.9,3.197874,3.269852
121.0,3.149205,3.279516
123.6,3.154809,3.298177
126.98,3.171276,3.283586
132.43,3.167518,3.289063
138.33,3.158023,3.283842
141.4,3.17302,3.29347
144.69,3.181037,3.299199
150.1,3.172514,3.320854
153.59,3.185408,3.332155
161.72,3.179286,3.350647
165.31,3.182727,3.35932
177.71,3.164058,3.30741
181.91,3.179563,3.292617
