seconds,mos_pred_concat,mos_target_concat_durw
6.88,3.706044,2.25
9.73,3.846684,2.827681
12.92,3.889751,2.80289
14.47,3.905904,2.922195
17.77,3.843248,2.919762
24.87,3.903577,3.074431
29.62,3.878191,3.047916
38.91,3.594392,3.166706
42.34,3.59305,3.126198
46.74,3.616487,3.218915
57.36,3.569997,3.116668
62.9,3.629516,3.217956
69.4,3.653215,3.146455
71.99,3.667625,3.180434
75.54,3.656103,3.158527
77.93,3.671177,3.170704
83.13,3.646275,3.135967
89.92,3.584681,3.190424
99.83,3.530127,3.128977
106.21,3.558844,3.158773
113.14,3.532559,3.174569
117.53,3.558677,3.1888
122.99,3.507622,3.1671
125.32,3.512031,3.18052
136.78,3.414725,3.131882
143.43,3.453782,3.148949
151.14,3.385482,3.146452
154.62,3.39624,3.164055
164.2,3.364165,3.171153
173.29,3.345046,3.214631
182.94,3.244526,3.185726
