block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.463047,4.25,1.0,1,1.0
1.0,2.0,2.01635,4.25,1.0,1,1.0
2.0,3.0,2.01635,4.25,1.0,1,1.0
3.0,4.0,3.930336,4.25,1.0,1,1.0
4.0,5.0,4.631905,4.25,1.0,1,1.0
5.0,6.0,4.220502,4.25,1.0,2,1.0
6.0,7.0,3.888568,4.25,1.0,1,1.0
7.0,8.0,2.036372,4.25,1.0,1,1.0
8.0,9.0,2.036372,4.25,1.0,1,1.0
9.0,10.0,4.179751,4.25,1.0,1,1.0
10.0,11.0,4.32127,4.25,1.0,1,1.0
11.0,12.0,4.426099,4.366961,1.0,2,1.0
12.0,13.0,3.844396,4.375,1.0,1,1.0
13.0,14.0,4.216032,4.375,1.0,1,1.0
14.0,15.0,3.731851,4.375,1.0,1,1.0
15.0,16.0,4.086266,4.375,1.0,1,1.0
16.0,17.0,4.075831,4.026969,1.0,2,1.0
17.0,18.0,4.206548,3.5,1.0,1,1.0
18.0,19.0,1.438493,3.5,1.0,1,1.0
19.0,20.0,2.007263,3.5,1.0,1,1.0
20.0,21.0,3.818552,3.5,1.0,1,1.0
21.0,22.0,4.364481,4.034516,1.0,2,1.0
22.0,23.0,4.32411,4.625,1.0,1,1.0
23.0,24.0,4.196804,4.625,1.0,1,1.0
24.0,25.0,3.696328,4.625,1.0,1,1.0
25.0,26.0,4.197849,4.625,1.0,1,1.0
26.0,27.0,4.064013,4.625,1.0,1,1.0
27.0,28.0,4.275061,4.604445,1.0,2,1.0
28.0,29.0,4.179066,4.25,1.0,1,1.0
29.0,30.0,4.149946,4.25,1.0,1,1.0
30.0,31.0,4.253328,4.25,1.0,1,1.0
31.0,32.0,2.825794,4.25,1.0,1,1.0
32.0,33.0,2.070893,4.25,1.0,1,1.0
33.0,34.0,2.070893,4.25,1.0,1,1.0
34.0,35.0,4.615506,4.25,1.0,1,1.0
35.0,36.0,3.800778,3.168734,1.0,2,1.0
36.0,37.0,4.516859,3.125,1.0,1,1.0
37.0,38.0,4.069992,3.125,1.0,1,1.0
38.0,39.0,3.28497,3.125,1.0,1,1.0
39.0,40.0,4.251433,3.125,1.0,1,1.0
40.0,41.0,3.892583,3.125,1.0,1,1.0
41.0,42.0,4.061751,3.125,1.0,1,1.0
42.0,43.0,4.624482,3.788438,1.0,2,1.0
43.0,44.0,2.628865,4.375,1.0,1,1.0
44.0,45.0,2.019501,4.375,1.0,1,1.0
45.0,46.0,1.741884,4.375,1.0,1,1.0
46.0,47.0,4.340287,4.375,1.0,1,1.0
47.0,48.0,4.18399,4.419086,1.0,2,1.0
48.0,49.0,4.18317,4.5,1.0,1,1.0
49.0,50.0,3.880732,4.5,1.0,1,1.0
50.0,51.0,4.148227,4.5,1.0,1,1.0
51.0,52.0,4.177145,4.5,1.0,1,1.0
52.0,53.0,4.242105,4.299609,1.0,2,1.0
53.0,54.0,1.578058,4.25,1.0,1,1.0
54.0,55.0,2.058666,4.25,1.0,1,1.0
55.0,56.0,2.058666,4.25,1.0,1,1.0
56.0,57.0,4.373922,4.25,1.0,1,1.0
57.0,58.0,4.113646,4.25,1.0,1,1.0
58.0,59.0,4.486372,4.341195,1.0,2,1.0
59.0,60.0,3.900889,4.375,1.0,1,1.0
60.0,61.0,2.054773,4.375,1.0,1,1.0
61.0,62.0,2.054773,4.375,1.0,1,1.0
62.0,63.0,2.209368,4.375,1.0,1,1.0
63.0,64.0,4.3186,4.375,1.0,1,1.0
64.0,65.0,4.348873,4.375,1.0,1,1.0
65.0,66.0,4.201615,4.375,1.0,2,1.0
66.0,67.0,4.030678,4.375,1.0,1,1.0
67.0,68.0,4.059426,4.375,1.0,1,1.0
68.0,69.0,4.268252,4.375,1.0,1,1.0
69.0,70.0,4.383371,4.375,1.0,1,1.0
70.0,71.0,4.083657,4.266984,1.0,2,1.0
71.0,72.0,2.829504,4.25,1.0,1,1.0
72.0,73.0,2.079538,4.25,1.0,1,1.0
73.0,74.0,2.079538,4.25,1.0,1,1.0
74.0,75.0,4.242445,4.25,1.0,1,1.0
75.0,76.0,4.312952,4.25,1.0,1,1.0
76.0,77.0,4.201628,4.25,1.0,1,1.0
77.0,78.0,4.160814,4.25,1.0,1,1.0
78.0,79.0,4.298596,4.39075,1.0,2,1.0
79.0,80.0,4.372087,4.5,1.0,1,1.0
80.0,81.0,4.319812,4.5,1.0,1,1.0
81.0,82.0,4.191807,4.5,1.0,1,1.0
82.0,83.0,4.192324,4.5,1.0,1,1.0
83.0,84.0,3.889742,4.364344,1.0,2,1.0
84.0,85.0,1.939451,4.125,1.0,1,1.0
85.0,86.0,1.996069,4.125,1.0,1,1.0
86.0,87.0,4.558359,4.125,1.0,1,1.0
87.0,88.0,4.443774,4.125,1.0,1,1.0
88.0,89.0,4.356237,4.229234,1.0,2,1.0
89.0,90.0,4.272827,4.25,1.0,1,1.0
90.0,91.0,4.333776,4.25,1.0,1,1.0
91.0,92.0,4.09244,4.25,1.0,1,1.0
92.0,93.0,4.187618,4.299859,1.0,2,1.0
93.0,94.0,4.118261,4.375,1.0,1,1.0
94.0,95.0,2.013263,4.375,1.0,1,1.0
95.0,96.0,1.290427,4.375,1.0,1,1.0
96.0,97.0,4.477147,4.375,1.0,1,1.0
97.0,98.0,4.282393,4.375,1.0,1,1.0
98.0,99.0,2.013263,4.375,1.0,1,1.0
99.0,100.0,2.013263,4.375,1.0,1,1.0
100.0,101.0,4.49723,4.375,1.0,1,1.0
101.0,102.0,4.349507,4.375,1.0,1,1.0
102.0,103.0,4.451818,4.295641,1.0,2,1.0
103.0,104.0,4.079976,4.25,1.0,1,1.0
104.0,105.0,2.314079,4.25,1.0,1,1.0
105.0,106.0,2.054773,4.25,1.0,1,1.0
106.0,107.0,2.054773,4.25,1.0,1,1.0
107.0,108.0,4.327688,4.25,1.0,1,1.0
108.0,109.0,4.195231,4.25,1.0,1,1.0
109.0,110.0,4.245531,4.323453,1.0,2,1.0
110.0,111.0,4.19496,4.375,1.0,1,1.0
111.0,112.0,4.286404,4.375,1.0,1,1.0
112.0,113.0,2.066724,4.375,1.0,1,1.0
113.0,114.0,2.066724,4.375,1.0,1,1.0
114.0,115.0,3.995755,4.375,1.0,1,1.0
115.0,116.0,4.281659,4.375,1.0,1,1.0
116.0,117.0,3.297609,4.054445,1.0,2,1.0
117.0,118.0,4.37367,3.25,1.0,1,1.0
118.0,119.0,2.001539,3.25,1.0,1,1.0
119.0,120.0,2.001539,3.25,1.0,1,1.0
120.0,121.0,4.439929,3.25,1.0,1,1.0
121.0,122.0,4.305979,3.985,1.0,2,1.0
122.0,123.0,4.345916,4.75,1.0,1,1.0
123.0,124.0,3.506359,4.014484,1.0,2,1.0
124.0,125.0,4.294936,4.0,1.0,1,1.0
125.0,126.0,3.726549,4.094617,1.0,2,1.0
126.0,127.0,4.284836,4.375,1.0,1,1.0
127.0,128.0,4.254317,4.309695,1.0,2,1.0
128.0,129.0,4.416194,4.25,1.0,1,1.0
129.0,130.0,4.294987,4.25,1.0,1,1.0
130.0,131.0,4.277009,4.25,1.0,1,1.0
131.0,132.0,4.302224,4.25,1.0,1,1.0
132.0,133.0,4.298699,4.156156,1.0,2,1.0
133.0,134.0,4.317707,4.125,1.0,1,1.0
134.0,135.0,4.426548,4.125,1.0,1,1.0
135.0,136.0,4.214114,4.125,1.0,1,1.0
136.0,137.0,4.253321,4.125,1.0,1,1.0
137.0,138.0,3.849493,4.141875,1.0,2,1.0
138.0,139.0,4.510452,4.75,1.0,1,1.0
139.0,140.0,4.198344,4.75,1.0,1,1.0
140.0,141.0,3.804464,4.75,1.0,1,1.0
141.0,142.0,4.020172,4.75,1.0,1,1.0
142.0,143.0,4.407416,4.75,1.0,1,1.0
143.0,144.0,1.734057,4.75,1.0,1,1.0
144.0,145.0,2.0981,4.75,1.0,1,1.0
145.0,146.0,2.0981,4.75,1.0,1,1.0
146.0,147.0,4.005773,4.75,1.0,1,1.0
147.0,148.0,4.257546,4.695352,1.0,2,1.0
148.0,149.0,4.099087,4.625,1.0,1,1.0
149.0,150.0,4.282419,4.625,1.0,1,1.0
150.0,151.0,4.204303,4.625,1.0,1,1.0
151.0,152.0,2.079538,4.625,1.0,1,1.0
152.0,153.0,2.079538,4.625,1.0,1,1.0
153.0,154.0,3.287106,4.625,1.0,1,1.0
154.0,155.0,4.422761,4.625,1.0,1,1.0
155.0,156.0,4.194631,4.538336,1.0,2,1.0
156.0,157.0,4.230966,4.5,1.0,1,1.0
157.0,158.0,3.901692,4.5,1.0,1,1.0
158.0,159.0,4.504498,4.5,1.0,1,1.0
159.0,160.0,3.833709,4.487672,1.0,2,1.0
160.0,161.0,4.462609,4.25,1.0,1,1.0
161.0,162.0,1.976743,4.25,1.0,1,1.0
162.0,163.0,1.428702,4.25,1.0,1,1.0
163.0,164.0,4.707945,4.25,1.0,1,1.0
164.0,165.0,1.976743,4.25,1.0,1,1.0
165.0,166.0,1.211623,4.25,1.0,1,1.0
166.0,167.0,4.484568,4.25,1.0,1,1.0
167.0,168.0,4.236103,4.230688,1.0,2,1.0
168.0,169.0,4.269619,4.125,1.0,1,1.0
169.0,170.0,4.055365,4.125,1.0,1,1.0
170.0,171.0,4.262093,4.125,1.0,1,1.0
171.0,172.0,4.172346,4.125,1.0,1,1.0
172.0,173.0,4.225176,4.125,1.0,1,1.0
173.0,174.0,3.952929,4.125,1.0,1,1.0
174.0,175.0,4.222209,4.125,1.0,1,1.0
175.0,176.0,4.321561,4.125,1.0,1,1.0
176.0,177.0,4.327764,4.125,1.0,2,1.0
177.0,178.0,2.438305,4.125,1.0,1,1.0
178.0,179.0,1.998772,4.125,1.0,1,1.0
179.0,180.0,4.214446,4.125,1.0,1,1.0
180.0,181.0,4.40782,4.125,1.0,1,1.0
181.0,182.0,1.998772,4.125,1.0,1,1.0
182.0,183.0,1.998772,4.125,1.0,1,1.0
183.0,184.0,4.435498,4.125,1.0,1,1.0
184.0,185.0,4.402369,4.125,1.0,1,1.0
185.0,185.75975,4.273914,4.125,0.75975,1,1.0
