seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.690122,3.75
12.53,3.796335,3.524505
20.06,3.678501,3.293495
25.42,3.734721,3.361367
27.56,3.761509,3.375662
34.13,3.780531,3.423659
37.68,3.796699,3.390992
43.69,3.817367,3.350963
45.8,3.795841,3.369346
52.32,3.734132,3.379964
54.2,3.715504,3.38165
58.07,3.750987,3.356215
60.39,3.77109,3.328124
65.37,3.694826,3.280272
71.39,3.634219,3.237179
73.99,3.642377,3.269841
79.44,3.612217,3.279914
82.51,3.599659,3.296559
87.92,3.643379,3.333691
96.05,3.669135,3.364696
108.45,3.670782,3.279021
114.07,3.694809,3.265274
122.46,3.691683,3.252809
127.77,3.697151,3.246081
130.15,3.700316,3.255647
133.62,3.693791,3.277338
136.83,3.691503,3.294292
140.53,3.692271,3.290932
146.54,3.706549,3.297642
149.33,3.693796,3.293949
152.27,3.687444,3.295295
156.3,3.670967,3.296276
161.85,3.646713,3.294689
165.01,3.642569,3.289045
168.28,3.673931,3.279896
171.6,3.670417,3.266419
174.97,3.691573,3.282688
177.74,3.684773,3.288672
182.28,3.671323,3.288954
