block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,2.742916,3.0,1.0,1,1.0
1.0,2.0,1.5,2.464953,3.0,1.0,1,1.0
2.0,3.0,2.5,3.871569,3.0,1.0,1,1.0
3.0,4.0,3.5,2.61236,3.0,1.0,1,1.0
4.0,5.0,4.5,2.699854,3.0,1.0,1,1.0
5.0,6.0,5.5,3.08067,3.0,1.0,1,1.0
6.0,7.0,6.5,1.056634,3.0,1.0,1,1.0
7.0,8.0,7.5,3.122683,3.0,1.0,1,1.0
8.0,9.0,8.5,2.910587,3.0,1.0,1,1.0
9.0,10.0,9.5,3.042755,3.0,1.0,1,1.0
10.0,11.0,10.5,1.068363,3.0,1.0,1,1.0
11.0,12.0,11.5,3.150184,3.387383,1.0,2,1.0
12.0,13.0,12.5,3.435181,3.625,1.0,1,1.0
13.0,14.0,13.5,2.34222,3.625,1.0,1,1.0
14.0,15.0,14.5,3.149114,3.625,1.0,1,1.0
15.0,16.0,15.5,1.96685,3.625,1.0,1,1.0
16.0,17.0,16.5,2.812599,3.625,1.0,1,1.0
17.0,18.0,17.5,3.1042,3.625,1.0,1,1.0
18.0,19.0,18.5,2.015785,3.625,1.0,2,1.0
19.0,20.0,19.5,2.572067,3.625,1.0,1,1.0
20.0,21.0,20.5,2.936782,3.625,1.0,1,1.0
21.0,22.0,21.5,2.401317,3.625,1.0,1,1.0
22.0,23.0,22.5,2.844141,3.625,1.0,1,1.0
23.0,24.0,23.5,2.942119,3.625,1.0,1,1.0
24.0,25.0,24.5,2.747018,3.625,1.0,1,1.0
25.0,26.0,25.5,2.723555,3.625,1.0,1,1.0
26.0,27.0,26.5,2.563259,3.625,1.0,1,1.0
27.0,28.0,27.5,3.036353,3.625,1.0,1,1.0
28.0,29.0,28.5,2.828661,3.625,1.0,1,1.0
29.0,30.0,29.5,1.058899,3.625,1.0,1,1.0
30.0,31.0,30.5,2.360303,3.625,1.0,1,1.0
31.0,32.0,31.5,2.580679,3.625,1.0,1,1.0
32.0,33.0,32.5,3.426568,3.625,1.0,1,1.0
33.0,34.0,33.5,2.496023,3.625,1.0,1,1.0
34.0,35.0,34.5,2.943584,3.625,1.0,1,1.0
35.0,36.0,35.5,3.187412,3.625,1.0,1,1.0
36.0,37.0,36.5,1.046174,3.625,1.0,1,1.0
37.0,38.0,37.5,2.743577,2.897781,1.0,2,1.0
38.0,39.0,38.5,2.927738,2.875,1.0,1,1.0
39.0,40.0,39.5,2.506167,2.875,1.0,1,1.0
40.0,41.0,40.5,2.910443,2.875,1.0,1,1.0
41.0,42.0,41.5,2.82074,2.875,1.0,1,1.0
42.0,43.0,42.5,2.997576,2.875,1.0,1,1.0
43.0,44.0,43.5,2.919719,2.875,1.0,1,1.0
44.0,45.0,44.5,3.079339,2.875,1.0,1,1.0
45.0,46.0,45.5,2.57194,2.875,1.0,1,1.0
46.0,47.0,46.5,3.009113,2.875,1.0,1,1.0
47.0,48.0,47.5,2.830336,2.875,1.0,1,1.0
48.0,49.0,48.5,2.81524,2.875,1.0,1,1.0
49.0,50.0,49.5,3.043349,2.875,1.0,1,1.0
50.0,51.0,50.5,2.713308,2.875,1.0,1,1.0
51.0,52.0,51.5,2.123283,2.625094,1.0,2,1.0
52.0,53.0,52.5,2.578276,2.625,1.0,1,1.0
53.0,54.0,53.5,2.447568,2.625,1.0,1,1.0
54.0,55.0,54.5,2.746931,2.625,1.0,1,1.0
55.0,56.0,55.5,3.353273,2.625,1.0,1,1.0
56.0,57.0,56.5,1.059451,2.625,1.0,1,1.0
57.0,58.0,57.5,3.21563,2.625,1.0,1,1.0
58.0,59.0,58.5,2.618183,2.625,1.0,1,1.0
59.0,60.0,59.5,2.920253,2.625,1.0,1,1.0
60.0,61.0,60.5,2.879487,2.625,1.0,1,1.0
61.0,62.0,61.5,2.839185,2.625,1.0,1,1.0
62.0,63.0,62.5,2.675875,2.625,1.0,1,1.0
63.0,64.0,63.5,2.737071,2.625,1.0,1,1.0
64.0,65.0,64.5,3.030951,2.625,1.0,1,1.0
65.0,66.0,65.5,3.271107,2.625,1.0,1,1.0
66.0,67.0,66.5,1.050392,2.625,1.0,1,1.0
67.0,68.0,67.5,3.248588,2.99975,1.0,2,1.0
68.0,69.0,68.5,3.002431,3.125,1.0,1,1.0
69.0,70.0,69.5,3.379476,3.125,1.0,1,1.0
70.0,71.0,70.5,2.924116,3.125,1.0,1,1.0
71.0,72.0,71.5,2.933638,3.125,1.0,1,1.0
72.0,73.0,72.5,2.398997,3.125,1.0,1,1.0
73.0,74.0,73.5,3.317349,3.125,1.0,1,1.0
74.0,75.0,74.5,3.047514,3.125,1.0,1,1.0
75.0,76.0,75.5,3.08779,3.125,1.0,1,1.0
76.0,77.0,76.5,3.072724,3.125,1.0,1,1.0
77.0,78.0,77.5,2.911474,3.125,1.0,1,1.0
78.0,79.0,78.5,3.076906,3.125,1.0,1,1.0
79.0,80.0,79.5,3.007207,3.125,1.0,1,1.0
80.0,81.0,80.5,2.486546,2.822188,1.0,2,1.0
81.0,82.0,81.5,2.873006,2.5,1.0,1,1.0
82.0,83.0,82.5,2.65427,2.5,1.0,1,1.0
83.0,84.0,83.5,2.837134,2.5,1.0,1,1.0
84.0,85.0,84.5,2.933426,2.5,1.0,1,1.0
85.0,86.0,85.5,2.926759,2.5,1.0,1,1.0
86.0,87.0,86.5,3.389376,2.617914,1.0,2,1.0
87.0,88.0,87.5,2.975927,2.875,1.0,1,1.0
88.0,89.0,88.5,3.138188,2.875,1.0,1,1.0
89.0,90.0,89.5,3.118482,2.875,1.0,1,1.0
90.0,91.0,90.5,2.473685,2.875,1.0,1,1.0
91.0,92.0,91.5,2.772069,2.99368,1.0,2,1.0
92.0,93.0,92.5,3.66598,3.0,1.0,1,1.0
93.0,94.0,93.5,2.804522,3.0,1.0,1,1.0
94.0,95.0,94.5,2.985043,3.0,1.0,1,1.0
95.0,96.0,95.5,1.055878,3.0,1.0,1,1.0
96.0,97.0,96.5,2.857006,3.0,1.0,1,1.0
97.0,98.0,97.5,2.966542,3.0,1.0,1,1.0
98.0,99.0,98.5,2.824875,3.0,1.0,1,1.0
99.0,100.0,99.5,2.591541,3.0,1.0,1,1.0
100.0,101.0,100.5,2.885687,3.0,1.0,1,1.0
101.0,102.0,101.5,2.578866,3.0,1.0,1,1.0
102.0,103.0,102.5,3.21828,3.0,1.0,1,1.0
103.0,104.0,103.5,1.05265,3.0,1.0,1,1.0
104.0,105.0,104.5,3.452484,3.0,1.0,1,1.0
105.0,106.0,105.5,2.793888,3.0,1.0,1,1.0
106.0,107.0,106.5,2.656265,3.0,1.0,1,1.0
107.0,108.0,107.5,2.810582,3.0,1.0,1,1.0
108.0,109.0,108.5,2.717623,3.0,1.0,1,1.0
109.0,110.0,109.5,3.051028,3.0,1.0,1,1.0
110.0,111.0,110.5,2.738856,3.0,1.0,1,1.0
111.0,112.0,111.5,3.267238,3.249625,1.0,2,1.0
112.0,113.0,112.5,2.804408,3.5,1.0,1,1.0
113.0,114.0,113.5,2.971976,3.5,1.0,1,1.0
114.0,115.0,114.5,2.843105,3.5,1.0,1,1.0
115.0,116.0,115.5,2.992545,3.5,1.0,1,1.0
116.0,117.0,116.5,3.483276,3.5,1.0,1,1.0
117.0,118.0,117.5,2.872993,3.5,1.0,1,1.0
118.0,119.0,118.5,2.732176,3.5,1.0,1,1.0
119.0,120.0,119.5,3.208046,3.5,1.0,1,1.0
120.0,121.0,120.5,2.892586,3.5,1.0,1,1.0
121.0,122.0,121.5,2.941805,3.5,1.0,1,1.0
122.0,123.0,122.5,2.665102,3.5,1.0,1,1.0
123.0,124.0,123.5,2.388358,3.5,1.0,1,1.0
124.0,125.0,124.5,2.93818,3.5,1.0,1,1.0
125.0,126.0,125.5,2.984079,3.5,1.0,1,1.0
126.0,127.0,126.5,3.282797,2.885562,1.0,2,1.0
127.0,128.0,127.5,2.722978,2.75,1.0,1,1.0
128.0,129.0,128.5,2.923247,2.75,1.0,1,1.0
129.0,130.0,129.5,3.004119,2.75,1.0,1,1.0
130.0,131.0,130.5,2.868375,2.75,1.0,1,1.0
131.0,132.0,131.5,3.436301,2.75,1.0,1,1.0
132.0,133.0,132.5,2.480741,2.806164,1.0,2,1.0
133.0,134.0,133.5,3.164391,3.625,1.0,1,1.0
134.0,135.0,134.5,3.056417,3.625,1.0,1,1.0
135.0,136.0,135.5,2.900964,3.625,1.0,1,1.0
136.0,137.0,136.5,2.990195,3.625,1.0,1,1.0
137.0,138.0,137.5,2.989333,3.472383,1.0,2,1.0
138.0,139.0,138.5,2.598428,3.0,1.0,1,1.0
139.0,140.0,139.5,2.900007,3.0,1.0,1,1.0
140.0,141.0,140.5,2.935768,3.0,1.0,1,1.0
141.0,142.0,141.5,2.974063,3.0,1.0,1,1.0
142.0,143.0,142.5,2.957067,3.0,1.0,1,1.0
143.0,144.0,143.5,3.170782,3.0,1.0,1,1.0
144.0,145.0,144.5,1.060346,3.0,1.0,1,1.0
145.0,146.0,145.5,3.192713,3.0,1.0,1,1.0
146.0,147.0,146.5,2.770232,3.0,1.0,1,1.0
147.0,148.0,147.5,2.860394,3.0,1.0,1,1.0
148.0,149.0,148.5,2.865357,3.0,1.0,1,1.0
149.0,150.0,149.5,3.274918,3.0,1.0,1,1.0
