elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.952988,3.5
13.954187,3.450497,3.758336
24.798938,3.206317,3.645364
29.257188,3.409939,3.794642
34.970625,3.427182,3.726082
43.364625,3.622524,3.875888
58.641625,3.449567,3.647706
68.463687,3.617084,3.823778
73.143937,3.564304,3.811059
77.904,3.611156,3.845517
92.056812,3.493331,3.753962
100.683,3.573573,3.807171
114.50075,3.512711,3.664508
116.857563,3.523599,3.663712
123.084125,3.536996,3.617489
130.80475,3.591926,3.6622
141.825813,3.548109,3.649596
150.2895,3.572136,3.683408
163.823188,3.560966,3.668257
168.629688,3.584806,3.684838
177.1325,3.549263,3.651964
181.59075,3.57365,3.675853
