seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.873388,3.0
17.60675,3.04209,2.911588
36.366937,2.990897,3.279608
50.184687,2.740531,3.099369
66.434812,2.71046,2.983337
80.587625,2.6743,3.030169
86.757687,2.687249,2.992464
91.437937,2.682531,3.02484
111.888125,2.765941,3.0203
127.165125,2.755131,3.017861
133.920187,2.767646,3.00435
139.633625,2.765703,3.019516
152.86375,2.752344,3.017827
163.7085,2.707921,3.049768
177.953688,2.629425,2.975741
187.101375,2.623814,3.001373
