block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.453059,4.490344,5.0,2,5.0
5.0,10.0,4.565606,4.25,5.0,1,5.0
10.0,15.0,4.528843,3.927513,5.0,2,5.0
15.0,20.0,4.699853,3.912331,5.0,2,5.0
20.0,25.0,4.353265,4.332937,5.0,2,5.0
25.0,30.0,4.510789,4.5,5.0,2,5.0
30.0,35.0,4.610924,4.5,5.0,1,5.0
35.0,40.0,4.544079,4.328381,5.0,2,5.0
40.0,45.0,4.474449,4.526628,5.0,2,5.0
45.0,50.0,4.222973,4.446356,5.0,2,5.0
50.0,55.0,4.423827,4.546356,5.0,2,5.0
55.0,60.0,4.492898,4.765919,5.0,2,5.0
60.0,65.0,4.529809,4.41075,5.0,2,5.0
65.0,70.0,4.525859,4.25,5.0,1,5.0
70.0,75.0,4.593163,3.863837,5.0,2,5.0
75.0,80.0,4.703695,3.976006,5.0,2,5.0
80.0,85.0,4.506665,4.364775,5.0,2,5.0
85.0,90.0,4.525305,4.5,5.0,2,5.0
90.0,95.0,4.627697,4.5,5.0,1,5.0
95.0,100.0,4.489454,4.296544,5.0,2,5.0
100.0,105.0,4.407989,4.574384,5.0,2,5.0
105.0,110.0,4.242588,4.414519,5.0,2,5.0
110.0,115.0,4.312128,4.594112,5.0,2,5.0
115.0,120.0,4.514149,4.781837,5.0,2,5.0
120.0,125.0,4.415973,4.331156,5.0,2,5.0
125.0,130.0,4.541835,4.25,5.0,1,5.0
130.0,135.0,4.554998,3.800163,5.0,2,5.0
135.0,140.0,4.700264,4.039681,5.0,2,5.0
140.0,145.0,4.600289,4.396613,5.0,2,5.0
145.0,150.0,4.508842,4.5,5.0,2,5.0
150.0,155.0,4.586115,4.5,5.0,1,5.0
155.0,160.0,4.500045,4.264706,5.0,2,5.0
160.0,165.0,4.438734,4.622141,5.0,2,5.0
165.0,170.0,4.297939,4.382681,5.0,2,5.0
170.0,175.0,4.293639,4.641869,5.0,2,5.0
175.0,180.0,4.461131,4.797756,5.0,2,5.0
180.0,180.0125,2.326828,4.875,0.0125,1,5.0
