seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.684026,4.875
11.60775,3.524734,3.414876
21.460125,3.915992,3.798283
31.330125,3.711678,3.743693
37.931688,3.794486,3.744791
42.751688,3.823202,3.731285
47.71625,3.865597,3.785254
62.39625,3.686044,3.718142
68.719188,3.733767,3.790082
73.084187,3.73825,3.735428
79.987625,3.781688,3.801415
93.252625,3.708785,3.705197
97.996625,3.723487,3.73157
111.966625,3.652251,3.624697
117.082125,3.657569,3.668402
123.972125,3.660083,3.665989
130.26025,3.677288,3.700216
141.07525,3.665448,3.675284
147.72325,3.678406,3.72365
160.87825,3.641223,3.613371
162.801,3.630843,3.628271
171.636,3.616921,3.589497
181.488375,3.638074,3.625353
